,i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
228,115,10,5,4,2,2,37,75,768,0.4579622745513916,0.00018644332885742188,0.027507543563842773
229,115,10,5,3,2,2,40,90,1024,0.4431142807006836,0.00014543533325195312,0.12666749954223633
230,116,10,5,4,2,2,29,26,2,0.3826267719268799,0.00016832351684570312,0.00020241737365722656
231,116,10,5,3,2,2,30,30,1,0.34922027587890625,0.00018906593322753906,0.0003414154052734375
232,117,10,5,4,2,2,29,34,2,0.2770555019378662,0.00018310546875,0.0002722740173339844
233,117,10,5,3,2,2,30,40,1,0.278491735458374,0.00014162063598632812,0.00044655799865722656
234,118,10,5,4,2,2,38,68,1024,0.4098842144012451,0.00016927719116210938,0.043833255767822266
235,118,10,5,3,2,2,40,80,1024,0.4170994758605957,0.00018453598022460938,0.10162568092346191
236,119,10,5,4,2,2,19,17,1,0.25861406326293945,0.0001227855682373047,8.058547973632812e-05
237,119,10,5,3,2,2,20,20,1,0.2747657299041748,0.0001468658447265625,0.0001380443572998047
238,120,10,5,4,2,2,28,25,1,0.39052629470825195,0.0001266002655029297,9.393692016601562e-05
239,120,10,5,3,2,2,30,30,1,0.41748976707458496,0.00017261505126953125,0.0002989768981933594
240,121,10,5,4,2,2,38,68,1024,0.3651258945465088,0.00016689300537109375,0.030878305435180664
241,121,10,5,3,2,2,40,80,1024,0.44502878189086914,0.00020813941955566406,0.11661815643310547
242,122,10,5,4,2,2,19,17,1,0.33178019523620605,0.0001246929168701172,0.00011277198791503906
243,122,10,5,3,2,2,20,20,1,0.3344416618347168,0.0001316070556640625,0.00016355514526367188
244,123,10,5,4,2,2,29,35,11,0.324876070022583,0.00012874603271484375,0.0005376338958740234
245,123,10,5,3,2,2,30,40,2,0.29793381690979004,0.00017261505126953125,0.0010609626770019531
246,124,10,5,4,2,2,19,17,1,0.2697436809539795,0.00023126602172851562,7.939338684082031e-05
247,124,10,5,3,2,2,20,20,1,0.2884025573730469,0.00013256072998046875,0.0001308917999267578
248,125,10,5,4,2,2,29,52,1024,0.2968738079071045,0.00012564659118652344,0.018033266067504883
249,125,10,5,3,2,2,30,60,1024,0.3372495174407959,0.00013637542724609375,0.0673067569732666
250,126,10,5,4,2,2,19,17,1,0.2564718723297119,0.00012445449829101562,8.034706115722656e-05
251,126,10,5,3,2,2,20,20,1,0.2738933563232422,0.00013446807861328125,0.00012755393981933594
252,127,10,5,4,2,2,39,70,1536,0.32212400436401367,0.0001327991485595703,0.03413987159729004
253,127,10,5,3,2,2,40,80,1024,0.35716700553894043,0.00013709068298339844,0.10135459899902344
254,128,10,5,4,2,2,58,208,1048576,0.44205713272094727,0.00013947486877441406,24.378138065338135
255,128,10,5,3,2,2,60,240,1048576,0.48148036003112793,0.0001583099365234375,162.4690215587616
256,129,10,5,4,2,2,19,17,1,0.27433300018310547,0.0001285076141357422,7.987022399902344e-05
257,129,10,5,3,2,2,20,20,1,0.24882864952087402,0.00012993812561035156,0.00012683868408203125
258,130,10,5,4,2,2,19,17,1,0.3114156723022461,0.0001385211944580078,8.273124694824219e-05
259,130,10,5,3,2,2,20,20,1,0.3018796443939209,0.0001327991485595703,0.0001285076141357422
260,131,10,5,4,2,2,29,52,1024,0.22852182388305664,0.00017213821411132812,0.019121646881103516
261,131,10,5,3,2,2,30,60,1024,0.24302911758422852,0.0001614093780517578,0.06918096542358398
262,132,10,5,4,2,2,37,33,1,0.33446192741394043,0.00013327598571777344,0.00011873245239257812
263,132,10,5,3,2,2,40,40,1,0.35242414474487305,0.00014495849609375,0.00036263465881347656
264,133,10,5,4,2,2,37,66,512,0.3004751205444336,0.00017309188842773438,0.012314081192016602
265,133,10,5,3,2,2,40,80,1024,0.32109570503234863,0.00019311904907226562,0.10638999938964844
266,134,10,5,4,2,2,19,17,1,0.23459219932556152,0.0001266002655029297,7.915496826171875e-05
267,134,10,5,3,2,2,20,20,1,0.22486019134521484,0.0001404285430908203,0.0001373291015625
268,135,10,5,4,2,2,19,17,1,0.2639341354370117,0.00012803077697753906,8.058547973632812e-05
269,135,10,5,3,2,2,20,20,1,0.25459933280944824,0.00014138221740722656,0.0001347064971923828
270,136,10,5,4,2,2,19,17,1,0.25835657119750977,0.0001590251922607422,0.00010895729064941406
271,136,10,5,3,2,2,20,20,1,0.27750658988952637,0.00014781951904296875,0.00013566017150878906
