i_sample,n_local_networks,n_global_edges,v_topology,n_output_variables,n_clauses_function,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
129,7,7,2,2,2,1,3,0.5294331179757137,15.0,,
129,7,7,2,2,2,2,1,0.00032882700907066464,,15.0,
129,7,7,2,2,2,2,2,0.42552521600737236,,15.0,
129,7,7,2,2,2,2,3,0.425868710008217,,15.0,
129,7,7,2,2,2,3,1,0.000201139017008245,,,1.0
129,7,7,2,2,2,3,2,2.5018675829924177,,,1.0
129,7,7,2,2,2,3,3,2.506950827984838,,,1.0
129,7,8,2,2,2,1,1,0.40165839198743924,17.0,,
129,7,8,2,2,2,1,2,0.5300565070065204,17.0,,
129,7,8,2,2,2,1,3,0.522149668977363,17.0,,
129,7,8,2,2,2,2,1,0.0003525940119288862,,27.0,
129,7,8,2,2,2,2,2,0.4340830580040347,,27.0,
129,7,8,2,2,2,2,3,0.4607942610164173,,27.0,
129,7,8,2,2,2,3,1,0.0003311620093882084,,,1.0
129,7,8,2,2,2,3,2,2.940970081021078,,,1.0
129,7,8,2,2,2,3,3,2.921160961006535,,,1.0
129,7,9,2,2,2,1,1,1.0412526859727222,51.0,,
129,7,9,2,2,2,1,2,0.5386010909860488,51.0,,
129,7,9,2,2,2,1,3,0.5807212040235754,51.0,,
129,7,9,2,2,2,2,1,0.0006969799869693816,,306.0,
129,7,9,2,2,2,2,2,0.34995562001131475,,306.0,
129,7,9,2,2,2,2,3,0.31994728901190683,,306.0,
129,7,9,2,2,2,3,1,1.415608302981127,,,777.0
129,7,9,2,2,2,3,2,3.389262292010244,,,777.0
129,7,9,2,2,2,3,3,3.138568643014878,,,777.0
129,7,10,2,2,2,1,1,0.8443597279838286,33.0,,
129,7,10,2,2,2,1,2,0.502007984003285,33.0,,
129,7,10,2,2,2,1,3,0.5277147240121849,33.0,,
129,7,10,2,2,2,2,1,0.0008557719993405044,,56.0,
129,7,10,2,2,2,2,2,0.3616058310144581,,56.0,
129,7,10,2,2,2,2,3,0.3285063719958998,,56.0,
129,7,10,2,2,2,3,1,0.006456719012930989,,,2.0
129,7,10,2,2,2,3,2,2.791565099993022,,,2.0
129,7,10,2,2,2,3,3,2.8109200219914783,,,2.0
129,7,11,2,2,2,1,1,0.5985303809866309,23.0,,
129,7,11,2,2,2,1,2,0.4502557940140832,23.0,,
129,7,11,2,2,2,1,3,0.41641936797532253,23.0,,
129,7,11,2,2,2,2,1,0.0005883520061615855,,64.0,
129,7,11,2,2,2,2,2,0.3272957679873798,,64.0,
129,7,11,2,2,2,2,3,0.34453677700366825,,64.0,
129,7,11,2,2,2,3,1,0.0015177059976849705,,,1.0
129,7,11,2,2,2,3,2,3.0796104759792797,,,1.0
129,7,11,2,2,2,3,3,3.1651216089958325,,,1.0
130,7,6,2,2,2,1,1,0.339683579019038,15.0,,
130,7,6,2,2,2,1,2,0.4159164560260251,15.0,,
130,7,6,2,2,2,1,3,0.41768460400635377,15.0,,
130,7,6,2,2,2,2,1,0.00033336301567032933,,7.0,
130,7,6,2,2,2,2,2,0.3396253440005239,,7.0,
130,7,6,2,2,2,2,3,0.3260695869976189,,7.0,
130,7,6,2,2,2,3,1,9.753898484632373e-05,,,0.0
130,7,6,2,2,2,3,2,0.2996697720082011,,,0.0
130,7,6,2,2,2,3,3,0.0001427300157956779,,,0.0
130,7,7,2,2,2,1,1,0.686431256996002,48.0,,
130,7,7,2,2,2,1,2,0.5264356429979671,48.0,,
130,7,7,2,2,2,1,3,0.5214140900061466,48.0,,
130,7,7,2,2,2,2,1,0.0006551700062118471,,200.0,
130,7,7,2,2,2,2,2,0.33019175901426934,,200.0,
130,7,7,2,2,2,2,3,0.3148366080131382,,200.0,
130,7,7,2,2,2,3,1,5.2227647679974325,,,16384.0
130,7,7,2,2,2,3,2,4.0643142979824916,,,16384.0
130,7,7,2,2,2,3,3,4.013431336003123,,,16384.0
130,7,8,2,2,2,1,1,0.77332646297873,28.0,,
130,7,8,2,2,2,1,2,0.45280276000266895,28.0,,
130,7,8,2,2,2,1,3,0.45162619900656864,28.0,,
130,7,8,2,2,2,2,1,0.00046447099884971976,,40.0,
130,7,8,2,2,2,2,2,0.32992560797720216,,40.0,
130,7,8,2,2,2,2,3,0.3155216070008464,,40.0,
130,7,8,2,2,2,3,1,0.003541496000252664,,,4.0
130,7,8,2,2,2,3,2,2.123212170001352,,,4.0
130,7,8,2,2,2,3,3,2.1688447799824644,,,4.0
130,7,9,2,2,2,1,1,0.5697396550094709,19.0,,
130,7,9,2,2,2,1,2,0.4466639799939003,19.0,,
130,7,9,2,2,2,1,3,0.4547020499885548,19.0,,
130,7,9,2,2,2,2,1,0.00042137899436056614,,35.0,
130,7,9,2,2,2,2,2,0.33764720099861734,,35.0,
130,7,9,2,2,2,2,3,0.325075973989442,,35.0,
130,7,9,2,2,2,3,1,0.0006260020018089563,,,1.0
130,7,9,2,2,2,3,2,2.4429702470079064,,,1.0
130,7,9,2,2,2,3,3,2.4100597570068203,,,1.0
130,7,10,2,2,2,1,1,1.1081864919979125,73.0,,
130,7,10,2,2,2,1,2,0.5796933480014559,73.0,,
130,7,10,2,2,2,1,3,0.6078753019974101,73.0,,
130,7,10,2,2,2,2,1,0.0009127450175583363,,478.0,
130,7,10,2,2,2,2,2,0.3314748019911349,,478.0,
130,7,10,2,2,2,2,3,0.32566193302045576,,478.0,
130,7,10,2,2,2,3,1,21.7224007989862,,,3243.0
130,7,10,2,2,2,3,2,11.58626262602047,,,3243.0
130,7,10,2,2,2,3,3,10.919471028988482,,,3243.0
130,7,11,2,2,2,1,1,0.8541775929916184,23.0,,
130,7,11,2,2,2,1,2,0.4951544590003323,23.0,,
130,7,11,2,2,2,1,3,0.4851412769930903,23.0,,
130,7,11,2,2,2,2,1,0.0006320789980236441,,63.0,
130,7,11,2,2,2,2,2,0.3633731490117498,,63.0,
130,7,11,2,2,2,2,3,0.3429935880121775,,63.0,
130,7,11,2,2,2,3,1,0.0020018600043840706,,,1.0
130,7,11,2,2,2,3,2,3.256318783998722,,,1.0
130,7,11,2,2,2,3,3,3.325130472017918,,,1.0
131,7,6,2,2,2,1,1,0.6167060160078108,24.0,,
131,7,6,2,2,2,1,2,0.5485921550134663,24.0,,
131,7,6,2,2,2,1,3,0.5223780950182118,24.0,,
131,7,6,2,2,2,2,1,0.0005239250021986663,,56.0,
131,7,6,2,2,2,2,2,0.3855803069891408,,56.0,
131,7,6,2,2,2,2,3,0.3342315210029483,,56.0,
131,7,6,2,2,2,3,1,0.013711025007069111,,,128.0
131,7,6,2,2,2,3,2,1.9231520300090779,,,128.0
131,7,6,2,2,2,3,3,1.909073476010235,,,128.0
131,7,7,2,2,2,1,1,0.4061276949942112,24.0,,
131,7,7,2,2,2,1,2,0.5965872039960232,24.0,,
131,7,7,2,2,2,1,3,0.4480651560006663,24.0,,
131,7,7,2,2,2,2,1,0.00041054299799725413,,56.0,
131,7,7,2,2,2,2,2,0.3367913030087948,,56.0,
131,7,7,2,2,2,2,3,0.3243894159968477,,56.0,
131,7,7,2,2,2,3,1,0.013687855011085048,,,128.0
131,7,7,2,2,2,3,2,1.8789607889775652,,,128.0
131,7,7,2,2,2,3,3,1.8903861510043498,,,128.0
131,7,8,2,2,2,1,1,0.5989434730145149,25.0,,
131,7,8,2,2,2,1,2,0.48942720898776315,25.0,,
131,7,8,2,2,2,1,3,0.5260603420028929,25.0,,
131,7,8,2,2,2,2,1,0.0004631949996110052,,68.0,
131,7,8,2,2,2,2,2,0.3538393480121158,,68.0,
131,7,8,2,2,2,2,3,0.34131012301077135,,68.0,
131,7,8,2,2,2,3,1,0.02430575800826773,,,128.0
131,7,8,2,2,2,3,2,2.3092646790028084,,,128.0
131,7,8,2,2,2,3,3,2.266403290006565,,,128.0
131,7,9,2,2,2,1,1,0.8523656650213525,45.0,,
131,7,9,2,2,2,1,2,0.5411439219897147,45.0,,
131,7,9,2,2,2,1,3,0.5399125560070388,45.0,,
131,7,9,2,2,2,2,1,0.0009155719890259206,,195.0,
131,7,9,2,2,2,2,2,0.3607598989910912,,195.0,
131,7,9,2,2,2,2,3,0.33360584001638927,,195.0,
131,7,9,2,2,2,3,1,0.45128718798514456,,,288.0
131,7,9,2,2,2,3,2,2.938640915992437,,,288.0
131,7,9,2,2,2,3,3,2.756126510008471,,,288.0
131,7,10,2,2,2,1,1,0.7949088850000408,57.0,,
131,7,10,2,2,2,1,2,0.4766894439817406,57.0,,
131,7,10,2,2,2,1,3,0.48432306898757815,57.0,,
131,7,10,2,2,2,2,1,0.0012574450229294598,,374.0,
131,7,10,2,2,2,2,2,0.3684508140140679,,374.0,
131,7,10,2,2,2,2,3,0.3157275920093525,,374.0,
131,7,10,2,2,2,3,1,10.670201100991108,,,2187.0
131,7,10,2,2,2,3,2,7.231397333001951,,,2187.0
131,7,10,2,2,2,3,3,6.60177073001978,,,2187.0
131,7,11,2,2,2,1,1,0.6729174980137032,22.0,,
131,7,11,2,2,2,1,2,0.441533472010633,22.0,,
131,7,11,2,2,2,1,3,0.4487493789929431,22.0,,
131,7,11,2,2,2,2,1,0.0006106549990363419,,19.0,
131,7,11,2,2,2,2,2,0.341083528008312,,19.0,
131,7,11,2,2,2,2,3,0.32338945197989233,,19.0,
131,7,11,2,2,2,3,1,0.0002823959803208709,,,1.0
131,7,11,2,2,2,3,2,2.903604710008949,,,1.0
131,7,11,2,2,2,3,3,3.0207773079746403,,,1.0
132,7,6,2,2,2,1,1,0.36045940799522214,15.0,,
132,7,6,2,2,2,1,2,0.4022753949975595,15.0,,
132,7,6,2,2,2,1,3,0.4084049479861278,15.0,,
132,7,6,2,2,2,2,1,0.00035662902519106865,,16.0,
132,7,6,2,2,2,2,2,0.33397907100152224,,16.0,
132,7,6,2,2,2,2,3,0.2832958940125536,,16.0,
132,7,6,2,2,2,3,1,0.00023087399313226342,,,1.0
132,7,6,2,2,2,3,2,1.7194358090055175,,,1.0
132,7,6,2,2,2,3,3,1.7200788049958646,,,1.0
132,7,7,2,2,2,1,1,1.059178522991715,60.0,,
132,7,7,2,2,2,1,2,0.712809760007076,60.0,,
132,7,7,2,2,2,1,3,0.6403618439799175,60.0,,
132,7,7,2,2,2,2,1,0.0005615260160993785,,366.0,
132,7,7,2,2,2,2,2,0.3271771559957415,,366.0,
132,7,7,2,2,2,2,3,0.294944763998501,,366.0,
132,7,7,2,2,2,3,1,146.76294101099484,,,279936.0
132,7,7,2,2,2,3,2,54.32307359200786,,,279936.0
132,7,7,2,2,2,3,3,56.210532338998746,,,279936.0
132,7,8,2,2,2,1,1,0.38719489399227314,23.0,,
132,7,8,2,2,2,1,2,0.5645252840186004,23.0,,
132,7,8,2,2,2,1,3,0.5679921780247241,23.0,,
132,7,8,2,2,2,2,1,0.00036249301047064364,,30.0,
132,7,8,2,2,2,2,2,0.48645080099231564,,30.0,
132,7,8,2,2,2,2,3,0.5175644010014366,,30.0,
132,7,8,2,2,2,3,1,0.00047802500193938613,,,1.0
132,7,8,2,2,2,3,2,3.301253182988148,,,1.0
132,7,8,2,2,2,3,3,3.3419819479750004,,,1.0
132,7,9,2,2,2,1,1,1.057216815999709,70.0,,
132,7,9,2,2,2,1,2,0.7112994909984991,70.0,,
132,7,9,2,2,2,1,3,0.7014741270104423,70.0,,
132,7,9,2,2,2,2,1,0.0011314649891573936,,425.0,
132,7,9,2,2,2,2,2,0.5142616890079807,,425.0,
132,7,9,2,2,2,2,3,0.49367600001278333,,425.0,
132,7,9,2,2,2,3,1,37.34590016902075,,,16384.0
132,7,9,2,2,2,3,2,17.350538191996748,,,16384.0
132,7,9,2,2,2,3,3,16.673069224023493,,,16384.0
132,7,10,2,2,2,1,1,0.5387573190091643,40.0,,
132,7,10,2,2,2,1,2,0.4433978640008718,40.0,,
132,7,10,2,2,2,1,3,0.4862896999984514,40.0,,
132,7,10,2,2,2,2,1,0.0007484019733965397,,128.0,
132,7,10,2,2,2,2,2,0.3778454980056267,,128.0,
132,7,10,2,2,2,2,3,0.3886629510088824,,128.0,
132,7,10,2,2,2,3,1,0.15663526198477484,,,128.0
132,7,10,2,2,2,3,2,3.353643553011352,,,128.0
132,7,10,2,2,2,3,3,3.4903503649984486,,,128.0
132,7,11,2,2,2,1,1,1.040737491013715,59.0,,
132,7,11,2,2,2,1,2,0.49529245498706587,59.0,,
132,7,11,2,2,2,1,3,0.509322814992629,59.0,,
132,7,11,2,2,2,2,1,0.0010468399850651622,,336.0,
132,7,11,2,2,2,2,2,0.34032238498912193,,336.0,
132,7,11,2,2,2,2,3,0.3359186640009284,,336.0,
132,7,11,2,2,2,3,1,2.034773768973537,,,160.0
132,7,11,2,2,2,3,2,3.9158662510162685,,,160.0
132,7,11,2,2,2,3,3,4.099198317009723,,,160.0
133,7,6,2,2,2,1,1,0.36152307901647873,15.0,,
133,7,6,2,2,2,1,2,0.4272760849853512,15.0,,
133,7,6,2,2,2,1,3,0.4036138970113825,15.0,,
133,7,6,2,2,2,2,1,0.0004229260084684938,,5.0,
133,7,6,2,2,2,2,2,0.36480248600128107,,5.0,
133,7,6,2,2,2,2,3,0.3525894960039295,,5.0,
133,7,6,2,2,2,3,1,0.00011147098848596215,,,0.0
133,7,6,2,2,2,3,2,0.2893541590019595,,,0.0
133,7,6,2,2,2,3,3,0.0001328939979430288,,,0.0
133,7,7,2,2,2,1,1,0.4135132759984117,15.0,,
133,7,7,2,2,2,1,2,0.41285309800878167,15.0,,
133,7,7,2,2,2,1,3,0.4240084410121199,15.0,,
133,7,7,2,2,2,2,1,0.0003119489992968738,,5.0,
133,7,7,2,2,2,2,2,0.3272234759933781,,5.0,
133,7,7,2,2,2,2,3,0.3216420339886099,,5.0,
133,7,7,2,2,2,3,1,8.834901382215321e-05,,,0.0
133,7,7,2,2,2,3,2,0.28391292798914947,,,0.0
133,7,7,2,2,2,3,3,0.0001427779789082706,,,0.0
133,7,8,2,2,2,1,1,0.4013513999816496,17.0,,
133,7,8,2,2,2,1,2,0.4331481819972396,17.0,,
133,7,8,2,2,2,1,3,0.46698071097489446,17.0,,
133,7,8,2,2,2,2,1,0.00041226300527341664,,7.0,
133,7,8,2,2,2,2,2,0.31904934300109744,,7.0,
133,7,8,2,2,2,2,3,0.30394571999204345,,7.0,
133,7,8,2,2,2,3,1,9.636400500312448e-05,,,0.0
133,7,8,2,2,2,3,2,0.31080382701475173,,,0.0
133,7,8,2,2,2,3,3,0.00013887198292650282,,,0.0
133,7,9,2,2,2,1,1,0.661304081993876,18.0,,
133,7,9,2,2,2,1,2,0.4519307320006192,18.0,,
133,7,9,2,2,2,1,3,0.4662368629942648,18.0,,
133,7,9,2,2,2,2,1,0.0004770760133396834,,25.0,
133,7,9,2,2,2,2,2,0.3239579669898376,,25.0,
133,7,9,2,2,2,2,3,0.3323075200023595,,25.0,
133,7,9,2,2,2,3,1,0.0003464290057308972,,,1.0
133,7,9,2,2,2,3,2,2.344311619992368,,,1.0
133,7,9,2,2,2,3,3,2.3797662149881944,,,1.0
133,7,10,2,2,2,1,1,0.7092249729903415,36.0,,
133,7,10,2,2,2,1,2,0.44894198898691684,36.0,,
133,7,10,2,2,2,1,3,0.44963191502029076,36.0,,
133,7,10,2,2,2,2,1,0.0006381090206559747,,150.0,
133,7,10,2,2,2,2,2,0.3381815289903898,,150.0,
133,7,10,2,2,2,2,3,0.3440370449970942,,150.0,
133,7,10,2,2,2,3,1,0.37851539702387527,,,128.0
133,7,10,2,2,2,3,2,3.1047371849999763,,,128.0
133,7,10,2,2,2,3,3,3.0157082160003483,,,128.0
133,7,11,2,2,2,1,1,0.5112237519933842,22.0,,
133,7,11,2,2,2,1,2,0.4416882439982146,22.0,,
133,7,11,2,2,2,1,3,0.4410665110044647,22.0,,
133,7,11,2,2,2,2,1,0.0006633599987253547,,64.0,
133,7,11,2,2,2,2,2,0.3431047240155749,,64.0,
133,7,11,2,2,2,2,3,0.33152998102013953,,64.0,
133,7,11,2,2,2,3,1,0.002413656999124214,,,1.0
133,7,11,2,2,2,3,2,2.9874956679996103,,,1.0
133,7,11,2,2,2,3,3,2.9225980439805426,,,1.0
134,7,6,2,2,2,1,1,0.4569629729958251,21.0,,
134,7,6,2,2,2,1,2,0.4881230969913304,21.0,,
134,7,6,2,2,2,1,3,0.4887343450100161,21.0,,
134,7,6,2,2,2,2,1,0.0003535280120559037,,13.0,
134,7,6,2,2,2,2,2,0.3223485480120871,,13.0,
134,7,6,2,2,2,2,3,0.3069538520066999,,13.0,
134,7,6,2,2,2,3,1,0.00021562000620178878,,,1.0
134,7,6,2,2,2,3,2,1.7478701549989637,,,1.0
134,7,6,2,2,2,3,3,1.7682195479865186,,,1.0
134,7,7,2,2,2,1,1,0.6055150580068585,30.0,,
134,7,7,2,2,2,1,2,0.5046613379963674,30.0,,
134,7,7,2,2,2,1,3,0.5005788560083602,30.0,,
134,7,7,2,2,2,2,1,0.0004915000172331929,,80.0,
134,7,7,2,2,2,2,2,0.32120071997633204,,80.0,
134,7,7,2,2,2,2,3,0.2993572909908835,,80.0,
134,7,7,2,2,2,3,1,0.010188498999923468,,,120.0
134,7,7,2,2,2,3,2,1.7682240220019594,,,120.0
134,7,7,2,2,2,3,3,1.7839728280087002,,,120.0
134,7,8,2,2,2,1,1,0.681041704985546,39.0,,
134,7,8,2,2,2,1,2,0.47090886600199156,39.0,,
134,7,8,2,2,2,1,3,0.4700519379985053,39.0,,
134,7,8,2,2,2,2,1,0.0007792609976604581,,222.0,
134,7,8,2,2,2,2,2,0.3258884260139894,,222.0,
134,7,8,2,2,2,2,3,0.31629071198403835,,222.0,
134,7,8,2,2,2,3,1,0.576705088984454,,,2187.0
134,7,8,2,2,2,3,2,2.454618907009717,,,2187.0
134,7,8,2,2,2,3,3,2.2712297220132314,,,2187.0
134,7,9,2,2,2,1,1,0.6463611509825569,18.0,,
134,7,9,2,2,2,1,2,0.4092097890097648,18.0,,
134,7,9,2,2,2,1,3,0.41855801100609824,18.0,,
134,7,9,2,2,2,2,1,0.00048751800204627216,,21.0,
134,7,9,2,2,2,2,2,0.3012509740074165,,21.0,
134,7,9,2,2,2,2,3,0.296780975011643,,21.0,
134,7,9,2,2,2,3,1,0.0002549370110500604,,,1.0
134,7,9,2,2,2,3,2,2.0613823349995073,,,1.0
134,7,9,2,2,2,3,3,2.069245386024704,,,1.0
134,7,10,2,2,2,1,1,1.0544230800005607,36.0,,
134,7,10,2,2,2,1,2,0.4836576179950498,36.0,,
134,7,10,2,2,2,1,3,0.5087865450186655,36.0,,
134,7,10,2,2,2,2,1,0.0007437310123350471,,52.0,
134,7,10,2,2,2,2,2,0.3138796670245938,,52.0,
134,7,10,2,2,2,2,3,0.3037942560040392,,52.0,
134,7,10,2,2,2,3,1,0.0001840550103224814,,,0.0
134,7,10,2,2,2,3,2,0.7712796670093667,,,0.0
134,7,10,2,2,2,3,3,0.7975746470037848,,,0.0
134,7,11,2,2,2,1,1,0.8234477229998447,29.0,,
134,7,11,2,2,2,1,2,0.44346939100068994,29.0,,
134,7,11,2,2,2,1,3,0.4418070619867649,29.0,,
134,7,11,2,2,2,2,1,0.0005917380040045828,,75.0,
134,7,11,2,2,2,2,2,0.310059392999392,,75.0,
134,7,11,2,2,2,2,3,0.279660550004337,,75.0,
134,7,11,2,2,2,3,1,0.0024913770030252635,,,1.0
134,7,11,2,2,2,3,2,2.6422917550080456,,,1.0
134,7,11,2,2,2,3,3,2.616077156009851,,,1.0
135,7,6,2,2,2,1,1,0.5079825180000626,15.0,,
135,7,6,2,2,2,1,2,0.41244681799435057,15.0,,
135,7,6,2,2,2,1,3,0.4491698030033149,15.0,,
135,7,6,2,2,2,2,1,0.0004141129902563989,,11.0,
135,7,6,2,2,2,2,2,0.28708730402286164,,11.0,
135,7,6,2,2,2,2,3,0.2919765959959477,,11.0,
135,7,6,2,2,2,3,1,0.0001822749909479171,,,1.0
135,7,6,2,2,2,3,2,1.5541031240136363,,,1.0
135,7,6,2,2,2,3,3,1.5315906979958527,,,1.0
135,7,7,2,2,2,1,1,0.46904383998480625,15.0,,
135,7,7,2,2,2,1,2,0.42051552701741457,15.0,,
135,7,7,2,2,2,1,3,0.42704881099052727,15.0,,
135,7,7,2,2,2,2,1,0.00039058999391272664,,7.0,
135,7,7,2,2,2,2,2,0.2968050689960364,,7.0,
135,7,7,2,2,2,2,3,0.25813473999733105,,7.0,
135,7,7,2,2,2,3,1,8.565600728616118e-05,,,0.0
135,7,7,2,2,2,3,2,0.2509352209744975,,,0.0
135,7,7,2,2,2,3,3,0.00015877699479460716,,,0.0
135,7,8,2,2,2,1,1,0.8470064220018685,34.0,,
135,7,8,2,2,2,1,2,0.479244618996745,34.0,,
135,7,8,2,2,2,1,3,0.5720958710007835,34.0,,
135,7,8,2,2,2,2,1,0.0005033070046920329,,112.0,
135,7,8,2,2,2,2,2,0.3215193990035914,,112.0,
135,7,8,2,2,2,2,3,0.2944216080068145,,112.0,
135,7,8,2,2,2,3,1,0.027212875022087246,,,128.0
135,7,8,2,2,2,3,2,1.8512033389997669,,,128.0
135,7,8,2,2,2,3,3,2.0263567980146036,,,128.0
135,7,9,2,2,2,1,1,0.6965844299993478,29.0,,
135,7,9,2,2,2,1,2,0.4700638320064172,29.0,,
135,7,9,2,2,2,1,3,0.4430795819789637,29.0,,
135,7,9,2,2,2,2,1,0.000586523994570598,,110.0,
135,7,9,2,2,2,2,2,0.2919001780101098,,110.0,
135,7,9,2,2,2,2,3,0.2894944879808463,,110.0,
135,7,9,2,2,2,3,1,0.03864333298406564,,,128.0
135,7,9,2,2,2,3,2,2.083396216010442,,,128.0
135,7,9,2,2,2,3,3,2.109202532999916,,,128.0
135,7,10,2,2,2,1,1,0.9664081890077796,66.0,,
135,7,10,2,2,2,1,2,0.528005751024466,66.0,,
135,7,10,2,2,2,1,3,0.501979193999432,66.0,,
135,7,10,2,2,2,2,1,0.00089400599244982,,424.0,
135,7,10,2,2,2,2,2,0.29229924801620655,,424.0,
135,7,10,2,2,2,2,3,0.2862243319978006,,424.0,
135,7,10,2,2,2,3,1,6.5825683060102165,,,2916.0
135,7,10,2,2,2,3,2,4.915343489992665,,,2916.0
135,7,10,2,2,2,3,3,5.3280352230067365,,,2916.0
135,7,11,2,2,2,1,1,0.5709952500183135,37.0,,
135,7,11,2,2,2,1,2,0.3608884860004764,37.0,,
135,7,11,2,2,2,1,3,0.41172037000069395,37.0,,
135,7,11,2,2,2,2,1,0.0009214960155077279,,231.0,
135,7,11,2,2,2,2,2,0.32058367898571305,,231.0,
135,7,11,2,2,2,2,3,0.2797066709899809,,231.0,
135,7,11,2,2,2,3,1,0.24683452199678868,,,129.0
135,7,11,2,2,2,3,2,2.6052298409922514,,,129.0
135,7,11,2,2,2,3,3,2.730258983996464,,,129.0
136,7,6,2,2,2,1,1,0.4425927340053022,24.0,,
136,7,6,2,2,2,1,2,0.4288358470075764,24.0,,
136,7,6,2,2,2,1,3,0.39592610899126157,24.0,,
136,7,6,2,2,2,2,1,0.00040674800402484834,,48.0,
136,7,6,2,2,2,2,2,0.27264631702564657,,48.0,
136,7,6,2,2,2,2,3,0.24619132999214344,,48.0,
136,7,6,2,2,2,3,1,0.013058529002591968,,,128.0
136,7,6,2,2,2,3,2,1.4945279240200762,,,128.0
136,7,6,2,2,2,3,3,1.6519954490067903,,,128.0
136,7,7,2,2,2,1,1,0.5582436789991334,21.0,,
136,7,7,2,2,2,1,2,0.4241304799797945,21.0,,
136,7,7,2,2,2,1,3,0.42140245300834067,21.0,,
136,7,7,2,2,2,2,1,0.0004852330021094531,,20.0,
136,7,7,2,2,2,2,2,0.2833292529976461,,20.0,
136,7,7,2,2,2,2,3,0.26956099801464006,,20.0,
136,7,7,2,2,2,3,1,0.00013567000860348344,,,0.0
136,7,7,2,2,2,3,2,0.3254903389897663,,,0.0
136,7,7,2,2,2,3,3,0.00015137900481931865,,,0.0
136,7,8,2,2,2,1,1,0.6156755739939399,23.0,,
136,7,8,2,2,2,1,2,0.420386799989501,23.0,,
136,7,8,2,2,2,1,3,0.4326650779985357,23.0,,
136,7,8,2,2,2,2,1,0.0004138310032431036,,29.0,
136,7,8,2,2,2,2,2,0.28624859600677155,,29.0,
136,7,8,2,2,2,2,3,0.2860058950027451,,29.0,
136,7,8,2,2,2,3,1,0.000355232012225315,,,1.0
136,7,8,2,2,2,3,2,1.7523096869990695,,,1.0
136,7,8,2,2,2,3,3,1.710162333009066,,,1.0
136,7,9,2,2,2,1,1,0.5062862610211596,18.0,,
136,7,9,2,2,2,1,2,0.4020711909979582,18.0,,
136,7,9,2,2,2,1,3,0.40885193200665526,18.0,,
136,7,9,2,2,2,2,1,0.00045476399827748537,,30.0,
136,7,9,2,2,2,2,2,0.2903798960032873,,30.0,
136,7,9,2,2,2,2,3,0.2544095519988332,,30.0,
136,7,9,2,2,2,3,1,0.0005235720018390566,,,1.0
136,7,9,2,2,2,3,2,1.97940519801341,,,1.0
136,7,9,2,2,2,3,3,1.9699382219987456,,,1.0
136,7,10,2,2,2,1,1,0.7423104209883604,20.0,,
136,7,10,2,2,2,1,2,0.38519366999389604,20.0,,
136,7,10,2,2,2,1,3,0.4054478670004755,20.0,,
136,7,10,2,2,2,2,1,0.0005542419967241585,,24.0,
136,7,10,2,2,2,2,2,0.2914467910013627,,24.0,
136,7,10,2,2,2,2,3,0.2565848910016939,,24.0,
136,7,10,2,2,2,3,1,0.00043989901314489543,,,1.0
136,7,10,2,2,2,3,2,2.3350505609996617,,,1.0
136,7,10,2,2,2,3,3,2.2477627050247975,,,1.0
136,7,11,2,2,2,1,1,0.8101666849979665,52.0,,
136,7,11,2,2,2,1,2,0.43844983499730006,52.0,,
136,7,11,2,2,2,1,3,0.4253025430080015,52.0,,
136,7,11,2,2,2,2,1,0.0007526080007664859,,315.0,
136,7,11,2,2,2,2,2,0.28390138200484216,,315.0,
136,7,11,2,2,2,2,3,0.25912207798683085,,315.0,
136,7,11,2,2,2,3,1,10.206683666998288,,,2187.0
136,7,11,2,2,2,3,2,6.386733980994904,,,2187.0
136,7,11,2,2,2,3,3,6.679624156007776,,,2187.0
137,7,6,2,2,2,1,1,0.5331186560215428,24.0,,
137,7,6,2,2,2,1,2,0.39591892901808023,24.0,,
137,7,6,2,2,2,1,3,0.4420248139940668,24.0,,
137,7,6,2,2,2,2,1,0.000363229017239064,,52.0,
137,7,6,2,2,2,2,2,0.34439281999948435,,52.0,
137,7,6,2,2,2,2,3,0.2790651379909832,,52.0,
137,7,6,2,2,2,3,1,0.008562956005334854,,,128.0
137,7,6,2,2,2,3,2,1.5599291430262383,,,128.0
137,7,6,2,2,2,3,3,1.6158160610066261,,,128.0
137,7,7,2,2,2,1,1,0.5033823249978013,15.0,,
137,7,7,2,2,2,1,2,0.43219486699672416,15.0,,
137,7,7,2,2,2,1,3,0.42866883298847824,15.0,,
137,7,7,2,2,2,2,1,0.00037540800985880196,,4.0,
137,7,7,2,2,2,2,2,0.28142625000327826,,4.0,
137,7,7,2,2,2,2,3,0.26379163601086475,,4.0,
137,7,7,2,2,2,3,1,8.672900730744004e-05,,,0.0
137,7,7,2,2,2,3,2,0.2604936450079549,,,0.0
137,7,7,2,2,2,3,3,0.0001390610123053193,,,0.0
137,7,8,2,2,2,1,1,0.6682429520005826,34.0,,
137,7,8,2,2,2,1,2,0.4795071799890138,34.0,,
137,7,8,2,2,2,1,3,0.6098821310151834,34.0,,
137,7,8,2,2,2,2,1,0.0005875770002603531,,138.0,
137,7,8,2,2,2,2,2,0.2904734869953245,,138.0,
137,7,8,2,2,2,2,3,0.2650103470077738,,138.0,
137,7,8,2,2,2,3,1,0.43947943198145367,,,2187.0
137,7,8,2,2,2,3,2,1.9489223559794482,,,2187.0
137,7,8,2,2,2,3,3,2.0010098289931193,,,2187.0
