,i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
8368,4185,10,5,4,2,2,29,26,2,1.1402349472045898,0.0003654956817626,0.0003397464752197
8369,4185,10,5,3,2,2,30,30,1,1.2040603160858154,0.0003519058227539,0.0004255771636962
8370,4186,10,5,4,2,2,29,26,2,1.1572728157043457,0.0003118515014648,0.0002825260162353
8371,4186,10,5,3,2,2,30,30,1,1.192183017730713,0.0004153251647949,0.0005416870117187
8372,4187,10,5,4,2,2,19,17,1,1.0442399978637695,0.000338077545166,0.0001931190490722
8373,4187,10,5,3,2,2,20,20,1,0.996018409729004,0.0005786418914794,0.0004386901855468
8374,4188,10,5,4,2,2,30,27,3,1.185715675354004,0.0003223419189453,0.0003740787506103
8375,4188,10,5,3,2,2,30,30,1,1.1902711391448977,0.000352144241333,0.000420331954956
8376,4189,10,5,4,2,2,19,17,1,0.8031601905822754,0.000436782836914,0.0002367496490478
8377,4189,10,5,3,2,2,20,20,1,0.814950704574585,0.0003948211669921,0.0003001689910888
8378,4190,10,5,4,2,2,19,17,1,0.999946355819702,0.0003094673156738,0.000173807144165
8379,4190,10,5,3,2,2,20,20,1,1.066720485687256,0.0003902912139892,0.0003044605255126
8380,4191,10,5,4,2,2,39,35,3,1.1642670631408691,0.0004174709320068,0.0006024837493896
8381,4191,10,5,3,2,2,40,40,1,1.2385454177856443,0.00063157081604,0.0011284351348876
8382,4192,10,5,4,2,2,39,17,1,1.3228759765625,0.00034761428833,0.0002472400665283
8383,4192,10,5,3,2,2,40,20,1,1.3948731422424316,0.0004200935363769,0.0003144741058349
8384,4193,10,5,4,2,2,29,43,144,1.1319169998168943,0.0002918243408203,0.0065815448760986
8385,4193,10,5,3,2,2,30,50,123,1.1786913871765137,0.0006217956542968,0.0187761783599853
8386,4194,10,5,4,2,2,19,17,1,0.974790334701538,0.0005011558532714,0.000270128250122
8387,4194,10,5,3,2,2,20,20,1,1.029646396636963,0.0005321502685546,0.0004119873046875
8388,4195,10,5,4,2,2,48,86,1536,1.3736257553100586,0.0004737377166748,0.0761783123016357
8389,4195,10,5,3,2,2,50,100,1024,1.4753832817077637,0.0014464855194091,0.2750036716461181
8390,4196,10,5,4,2,2,19,17,1,0.9633655548095704,0.0004181861877441,0.0002257823944091
8391,4196,10,5,3,2,2,20,20,1,1.0059518814086914,0.0006129741668701,0.0004220008850097
8392,4197,10,5,4,2,2,19,17,1,0.9441854953765868,0.0003538131713867,0.0001873970031738
8393,4197,10,5,3,2,2,20,20,1,0.9864556789398192,0.0006065368652343,0.000335693359375
8394,4198,10,5,4,2,2,19,17,1,0.923358917236328,0.0003130435943603,0.0001666545867919
8395,4198,10,5,3,2,2,20,20,1,0.9127860069274902,0.0005495548248291,0.0004217624664306
8396,4199,10,5,4,2,2,19,17,1,0.9537482261657716,0.0003149509429931,0.0001649856567382
8397,4199,10,5,3,2,2,20,20,1,1.0004732608795166,0.0003492832183837,0.0002715587615966
8398,4200,10,5,4,2,2,19,17,1,0.9296770095825196,0.0004732608795166,0.0002717971801757
8399,4200,10,5,3,2,2,20,20,1,1.0116298198699951,0.0005319118499755,0.0004079341888427
8400,4201,10,5,4,2,2,21,19,3,1.232779026031494,0.0005764961242675,0.0004918575286865
8401,4201,10,5,3,2,2,20,20,1,1.2464637756347656,0.0003631114959716,0.0002741813659667
8402,4202,10,5,4,2,2,19,17,1,1.0703539848327637,0.0003209114074707,0.0001747608184814
8403,4202,10,5,3,2,2,20,20,1,1.144330978393555,0.0004208087921142,0.000309944152832
8404,4203,10,5,4,2,2,29,52,1024,1.2513678073883057,0.0003290176391601,0.0318379402160644
8405,4203,10,5,3,2,2,30,60,1024,1.3323249816894531,0.0005838871002197,0.1622405052185058
8406,4204,10,5,4,2,2,29,52,1024,1.3166766166687012,0.000411033630371,0.0318148136138916
8407,4204,10,5,3,2,2,30,60,1024,1.368092060089111,0.0004615783691406,0.1002788543701171
8408,4205,10,5,4,2,2,38,68,1024,1.4411394596099854,0.0006766319274902,0.0419921875
8409,4205,10,5,3,2,2,40,80,1024,1.4409656524658203,0.0005831718444824,0.1733295917510986
8410,4206,10,5,4,2,2,29,26,2,1.2021353244781494,0.0005347728729248,0.0004758834838867
8411,4206,10,5,3,2,2,30,30,1,1.1948857307434082,0.0003867149353027,0.0004715919494628
8412,4207,10,5,4,2,2,28,25,1,1.1157450675964355,0.0005009174346923,0.000354528427124
8413,4207,10,5,3,2,2,30,30,1,1.2053608894348145,0.0004599094390869,0.0005340576171875
8414,4208,10,5,4,2,2,38,68,1024,1.3445253372192385,0.0003564357757568,0.0422463417053222
8415,4208,10,5,3,2,2,40,80,1024,1.372497320175171,0.0003833770751953,0.237703800201416
8416,4209,10,5,4,2,2,38,68,1024,1.325540542602539,0.0004498958587646,0.0433359146118164
8417,4209,10,5,3,2,2,40,80,1024,1.379588603973389,0.0004770755767822,0.1710083484649658
8418,4210,10,5,4,2,2,19,17,1,0.9613196849822998,0.0004806518554687,0.0002446174621582
8419,4210,10,5,3,2,2,20,20,1,0.9992046356201172,0.0006017684936523,0.000399112701416
8420,4211,10,5,4,2,2,19,17,1,1.1979174613952637,0.0003235340118408,0.0001709461212158
8421,4211,10,5,3,2,2,20,20,1,1.2430450916290283,0.0004537105560302,0.0003387928009033
8422,4212,10,5,4,2,2,19,17,1,1.241427659988403,0.0003621578216552,0.0001804828643798
8423,4212,10,5,3,2,2,20,20,1,1.1609814167022705,0.0005309581756591,0.0003871917724609
8424,4213,10,5,4,2,2,42,40,8,1.3647665977478027,0.0003290176391601,0.0010774135589599
8425,4213,10,5,3,2,2,40,40,1,1.3476600646972656,0.000356912612915,0.000694990158081
8426,4214,10,5,4,2,2,29,52,1024,1.1538290977478027,0.0004661083221435,0.0317881107330322
8427,4214,10,5,3,2,2,30,60,1024,1.26094388961792,0.0005004405975341,0.0983953475952148
8428,4215,10,5,4,2,2,19,17,1,0.9823966026306152,0.000324010848999,0.0001718997955322
8429,4215,10,5,3,2,2,20,20,1,1.0227453708648682,0.0003385543823242,0.0002608299255371
8430,4216,10,5,4,2,2,38,68,1024,1.3548285961151123,0.0003433227539062,0.0419504642486572
8431,4216,10,5,3,2,2,40,80,1024,1.3956291675567627,0.0004084110260009,0.1804497241973877
8432,4217,10,5,4,2,2,29,52,1024,0.9457454681396484,0.0003478527069091,0.0318739414215087
8433,4217,10,5,3,2,2,30,60,1024,0.9749386310577391,0.0005922317504882,0.1012361049652099
8434,4218,10,5,4,2,2,38,68,1024,1.3100097179412842,0.0003490447998046,0.0413568019866943
8435,4218,10,5,3,2,2,40,80,1024,1.365584373474121,0.0003588199615478,0.1774728298187255
8436,4219,10,5,4,2,2,19,17,1,0.9803431034088136,0.0005784034729003,0.0003154277801513
8437,4219,10,5,3,2,2,20,20,1,0.9969511032104492,0.0004703998565673,0.0003681182861328
8438,4220,10,5,4,2,2,48,129,59049,1.515547513961792,0.0003466606140136,2.197829246520996
8439,4220,10,5,3,2,2,50,150,59049,1.6323935985565186,0.00054931640625,10.18622589111328
8440,4221,10,5,4,2,2,58,104,2048,1.4733898639678955,0.0003504753112792,0.1191701889038086
8441,4221,10,5,3,2,2,60,120,1024,1.5308709144592283,0.0003814697265625,0.3849852085113525
8442,4222,10,5,4,2,2,21,19,3,1.2118167877197266,0.0004100799560546,0.0003790855407714
8443,4222,10,5,3,2,2,20,20,1,1.2412304878234863,0.000453233718872,0.0003392696380615
8444,4223,10,5,4,2,2,19,17,1,0.9602906703948976,0.0005180835723876,0.0002567768096923
8445,4223,10,5,3,2,2,20,20,1,1.0587174892425537,0.0005905628204345,0.000396728515625
8446,4224,10,5,4,2,2,19,17,1,0.9754066467285156,0.0005297660827636,0.0002760887145996
8447,4224,10,5,3,2,2,20,20,1,1.011971950531006,0.0003833770751953,0.0002868175506591
8448,4225,10,5,4,2,2,38,68,1024,1.2994763851165771,0.0005366802215576,0.0425972938537597
8449,4225,10,5,3,2,2,40,80,1024,1.4058163166046145,0.0004112720489501,0.1729214191436767
8450,4226,10,5,4,2,2,19,17,1,1.1620771884918213,0.0003337860107421,0.0001680850982666
8451,4226,10,5,3,2,2,20,20,1,1.2534773349761963,0.0004370212554931,0.0002682209014892
8452,4227,10,5,4,2,2,29,52,1024,1.1735363006591797,0.0003385543823242,0.0319800376892089
8453,4227,10,5,3,2,2,30,60,1024,1.2473535537719729,0.0003604888916015,0.0989768505096435
8454,4228,10,5,4,2,2,19,17,1,0.8338289260864258,0.0003693103790283,0.0001752376556396
8455,4228,10,5,3,2,2,20,20,1,0.8470611572265625,0.0005531311035156,0.0004150867462158
8456,4229,10,5,4,2,2,28,50,512,1.2416863441467283,0.00044846534729,0.0263652801513671
8457,4229,10,5,3,2,2,30,60,1024,1.226419448852539,0.0005359649658203,0.1015031337738037
8458,4230,10,5,4,2,2,47,42,2,1.500227689743042,0.0003421306610107,0.0004911422729492
8459,4230,10,5,3,2,2,50,50,1,1.55967116355896,0.000352144241333,0.0009939670562744
8460,4231,10,5,4,2,2,19,17,1,0.998838186264038,0.0004963874816894,0.0002491474151611
8461,4231,10,5,3,2,2,20,20,1,1.0667262077331543,0.0004053115844726,0.0002987384796142
8462,4232,10,5,4,2,2,48,120,24960,1.4287667274475098,0.0003056526184082,1.0354852676391602
8463,4232,10,5,3,2,2,50,140,23168,1.5344667434692385,0.0003416538238525,4.488975524902344
8464,4233,10,5,4,2,2,19,17,1,0.9487555027008056,0.0003128051757812,0.0001654624938964
8465,4233,10,5,3,2,2,20,20,1,0.998382329940796,0.0003647804260253,0.000272512435913
8466,4234,10,5,4,2,2,57,153,59049,1.5054593086242676,0.0006425380706787,2.419283151626587
8467,4234,10,5,3,2,2,60,180,59049,1.5784070491790771,0.000537633895874,14.362663269042969
8468,4235,10,5,4,2,2,19,8,0,0.9523217678070068,0.0004825592041015,0.0001301765441894
8469,4235,10,5,3,2,2,20,10,1,0.9935517311096193,0.0003561973571777,0.0001459121704101
8470,4236,10,5,4,2,2,19,17,1,0.9711620807647704,0.0005066394805908,0.0002648830413818
8471,4236,10,5,3,2,2,20,20,1,1.0164611339569092,0.000417947769165,0.0002901554107666
8472,4237,10,5,4,2,2,29,52,1024,1.140268325805664,0.0003609657287597,0.0324459075927734
8473,4237,10,5,3,2,2,30,60,1024,1.2096900939941406,0.0005760192871093,0.100919485092163
8474,4238,10,5,4,2,2,19,17,1,0.9582831859588624,0.0005004405975341,0.0002567768096923
8475,4238,10,5,3,2,2,20,20,1,1.0312819480895996,0.0005664825439453,0.000406265258789
8476,4239,10,5,4,2,2,19,17,1,0.9524037837982178,0.0003855228424072,0.0002007484436035
8477,4239,10,5,3,2,2,20,20,1,1.0827596187591553,0.0005936622619628,0.0004351139068603
8478,4240,10,5,4,2,2,19,17,1,0.9734375476837158,0.0003185272216796,0.0001676082611083
8479,4240,10,5,3,2,2,20,20,1,1.00266695022583,0.0003488063812255,0.0002655982971191
8480,4241,10,5,4,2,2,20,18,2,1.0029616355895996,0.0003178119659423,0.0002291202545166
8481,4241,10,5,3,2,2,20,20,1,1.035050868988037,0.0003883838653564,0.0002868175506591
8482,4242,10,5,4,2,2,29,26,2,1.1663901805877686,0.0003340244293212,0.0002808570861816
8483,4242,10,5,3,2,2,30,30,1,1.1225926876068115,0.0003535747528076,0.0004222393035888
8484,4243,10,5,4,2,2,29,52,1024,1.1357073783874512,0.000425100326538,0.0317533016204834
8485,4243,10,5,3,2,2,30,60,1024,1.2139534950256348,0.0005860328674316,0.0998878479003906
8486,4244,10,5,4,2,2,37,66,512,1.2750465869903564,0.0004057884216308,0.020747423171997
8487,4244,10,5,3,2,2,40,80,1024,1.357046365737915,0.0006141662597656,0.2338569164276123
8488,4245,10,5,4,2,2,19,17,1,0.9798099994659424,0.000298261642456,0.0001735687255859
8489,4245,10,5,3,2,2,20,20,1,1.01361083984375,0.0003554821014404,0.0002624988555908
8490,4246,10,5,4,2,2,19,17,1,1.2662575244903564,0.0005011558532714,0.0002639293670654
8491,4246,10,5,3,2,2,20,20,1,1.3968582153320312,0.0005450248718261,0.0004112720489501
8492,4247,10,5,4,2,2,19,17,1,0.9732494354248048,0.0004200935363769,0.0002200603485107
8493,4247,10,5,3,2,2,20,20,1,1.0096752643585205,0.0003461837768554,0.0002567768096923
8494,4248,10,5,4,2,2,48,86,1536,1.4997763633728027,0.0003542900085449,0.0732464790344238
8495,4248,10,5,3,2,2,50,100,1024,1.5519208908081057,0.0004138946533203,0.2668991088867187
8496,4249,10,5,4,2,2,19,17,1,1.1740667819976809,0.0004432201385498,0.0002405643463134
8497,4249,10,5,3,2,2,20,20,1,1.3014378547668457,0.0004434585571289,0.0003299713134765
8498,4250,10,5,4,2,2,38,68,1024,1.2988262176513672,0.000619888305664,0.0423989295959472
8499,4250,10,5,3,2,2,40,80,1024,1.4001953601837158,0.0005762577056884,0.1761202812194824
8500,4251,10,5,4,2,2,19,17,1,1.1739609241485596,0.0005183219909667,0.000274658203125
8501,4251,10,5,3,2,2,20,20,1,1.2187600135803225,0.0007171630859375,0.0004844665527343
8502,4252,10,5,4,2,2,19,17,1,0.9545321464538574,0.0003299713134765,0.0001718997955322
8503,4252,10,5,3,2,2,20,20,1,1.027482271194458,0.0003538131713867,0.0002691745758056
8504,4253,10,5,4,2,2,38,68,1024,1.3069076538085938,0.000493049621582,0.0415489673614501
8505,4253,10,5,3,2,2,40,80,1024,1.37962007522583,0.0004754066467285,0.1722533702850341
8506,4254,10,5,4,2,2,19,17,1,0.9846229553222656,0.0003306865692138,0.0001873970031738
8507,4254,10,5,3,2,2,20,20,1,1.0248770713806152,0.000432014465332,0.0002973079681396
8508,4255,10,5,4,2,2,19,17,1,0.9508273601531982,0.000415563583374,0.0002839565277099
8509,4255,10,5,3,2,2,20,20,1,1.0615200996398926,0.0004770755767822,0.0003161430358886
8510,4256,10,5,4,2,2,29,52,1024,1.2303683757781982,0.0004899501800537,0.0321357250213623
8511,4256,10,5,3,2,2,30,60,1024,1.1834168434143066,0.0006153583526611,0.0992765426635742
8512,4257,10,5,4,2,2,19,17,1,1.134138107299805,0.0004146099090576,0.000260591506958
8513,4257,10,5,3,2,2,20,20,1,1.1747727394104004,0.0003817081451416,0.0002837181091308
8514,4258,10,5,4,2,2,19,17,1,0.9661080837249756,0.0004107952117919,0.0002467632293701
8515,4258,10,5,3,2,2,20,20,1,1.0507140159606934,0.0004324913024902,0.0003223419189453
8516,4259,10,5,4,2,2,19,17,1,1.040339469909668,0.0004830360412597,0.0002620220184326
8517,4259,10,5,3,2,2,20,20,1,1.019982099533081,0.0004539489746093,0.0003397464752197
8518,4260,10,5,4,2,2,19,17,1,0.94978666305542,0.0004727840423583,0.0002682209014892
8519,4260,10,5,3,2,2,20,20,1,1.0278620719909668,0.0005550384521484,0.0004072189331054
8520,4261,10,5,4,2,2,19,17,1,0.8558111190795898,0.0003318786621093,0.0001702308654785
8521,4261,10,5,3,2,2,20,20,1,0.8843655586242676,0.0003955364227294,0.0002968311309814
8522,4262,10,5,4,2,2,28,25,1,1.1077749729156494,0.0003278255462646,0.0001978874206542
8523,4262,10,5,3,2,2,30,30,1,1.2386143207550049,0.0006065368652343,0.0007383823394775
8524,4263,10,5,4,2,2,19,17,1,0.9762301445007324,0.0003042221069335,0.0001683235168457
8525,4263,10,5,3,2,2,20,20,1,0.9995284080505372,0.000551700592041,0.0004198551177978
8526,4264,10,5,4,2,2,29,52,1024,0.9819371700286864,0.0003538131713867,0.0326426029205322
8527,4264,10,5,3,2,2,30,60,1024,0.997910737991333,0.0003509521484375,0.0988080501556396
8528,4265,10,5,4,2,2,38,68,1024,1.1254935264587402,0.0003700256347656,0.0421423912048339
8529,4265,10,5,3,2,2,40,80,1024,1.1732637882232666,0.000396728515625,0.1717622280120849
8530,4266,10,5,4,2,2,28,50,512,1.1293246746063232,0.0003342628479003,0.0177075862884521
8531,4266,10,5,3,2,2,30,60,1024,1.1752774715423584,0.0005786418914794,0.1004979610443115
8532,4267,10,5,4,2,2,37,66,512,1.1806988716125488,0.00054931640625,0.0238406658172607
8533,4267,10,5,3,2,2,40,80,1024,1.2727725505828855,0.0005860328674316,0.1777329444885254
8534,4268,10,5,4,2,2,38,68,1024,1.092576503753662,0.0004279613494873,0.0442171096801757
8535,4268,10,5,3,2,2,40,80,1024,1.151611566543579,0.0006434917449951,0.1730439662933349
8536,4269,10,5,4,2,2,29,26,2,1.2008416652679443,0.0003714561462402,0.0003340244293212
8537,4269,10,5,3,2,2,30,30,1,1.206559419631958,0.0005328655242919,0.0006992816925048
8538,4270,10,5,4,2,2,19,17,1,0.967052698135376,0.0005900859832763,0.0002906322479248
8539,4270,10,5,3,2,2,20,20,1,0.993980884552002,0.0003416538238525,0.0002624988555908
8540,4271,10,5,4,2,2,19,17,1,0.981825828552246,0.0003128051757812,0.0001673698425292
8541,4271,10,5,3,2,2,20,20,1,1.0129549503326416,0.0003304481506347,0.0002562999725341
8542,4272,10,5,4,2,2,19,17,1,0.9676084518432616,0.0004117488861083,0.0002155303955078
8543,4272,10,5,3,2,2,20,20,1,1.001004695892334,0.0003473758697509,0.0002806186676025
8544,4273,10,5,4,2,2,28,50,512,1.220766544342041,0.0006144046783447,0.0182714462280273
8545,4273,10,5,3,2,2,30,60,1024,1.194141149520874,0.0005600452423095,0.1004133224487304
8546,4274,10,5,4,2,2,49,176,1048576,1.4883623123168943,0.0003442764282226,29.3296422958374
8547,4274,10,5,3,2,2,50,200,1048576,1.5113883018493652,0.0007164478302001,156.9387354850769
8548,4275,10,5,4,2,2,19,17,1,0.929481029510498,0.0005006790161132,0.0002586841583251
8549,4275,10,5,3,2,2,20,20,1,0.9956777095794678,0.0004084110260009,0.0002872943878173
8550,4276,10,5,4,2,2,29,34,2,1.4618566036224363,0.0004308223724365,0.0004658699035644
8551,4276,10,5,3,2,2,30,40,1,1.2604730129241943,0.0003669261932373,0.0006740093231201
8552,4277,10,5,4,2,2,28,25,1,1.1193063259124756,0.0003299713134765,0.0002009868621826
8553,4277,10,5,3,2,2,30,30,1,1.10148024559021,0.0004439353942871,0.0004522800445556
8554,4278,10,5,4,2,2,19,17,1,1.0662791728973389,0.0005476474761962,0.0003321170806884
8555,4278,10,5,3,2,2,20,20,1,1.158271551132202,0.0005431175231933,0.000401496887207
8556,4279,10,5,4,2,2,19,17,1,1.174828052520752,0.0003368854522705,0.0001673698425292
8557,4279,10,5,3,2,2,20,20,1,1.2271902561187744,0.0004498958587646,0.0003440380096435
8558,4280,10,5,4,2,2,29,26,2,1.152072191238403,0.0003242492675781,0.0002810955047607
8559,4280,10,5,3,2,2,30,30,1,1.194014310836792,0.0005238056182861,0.0006470680236816
8560,4281,10,5,4,2,2,38,68,1024,1.2565670013427734,0.0003998279571533,0.0422711372375488
8561,4281,10,5,3,2,2,40,80,1024,1.298187494277954,0.0004358291625976,0.1704938411712646
8562,4282,10,5,4,2,2,19,17,1,0.9462928771972656,0.0003960132598876,0.0001978874206542
8563,4282,10,5,3,2,2,20,20,1,1.0083701610565186,0.0003509521484375,0.0002634525299072
8564,4283,10,5,4,2,2,19,17,1,0.9608986377716064,0.000349998474121,0.0001862049102783
8565,4283,10,5,3,2,2,20,20,1,0.9988458156585692,0.0003433227539062,0.0002658367156982
8566,4284,10,5,4,2,2,19,17,1,0.973151922225952,0.0003137588500976,0.0001704692840576
8567,4284,10,5,3,2,2,20,20,1,0.9850571155548096,0.0005421638488769,0.000389814376831
8568,4285,10,5,4,2,2,20,18,2,0.9692623615264891,0.0005035400390625,0.0003726482391357
8569,4285,10,5,3,2,2,20,20,1,1.0222995281219482,0.0006358623504638,0.0004324913024902
8570,4286,10,5,4,2,2,49,176,1048576,1.5062451362609863,0.0004715919494628,30.205500602722168
8571,4286,10,5,3,2,2,50,200,1048576,1.5634911060333252,0.0004382133483886,157.61148524284363
8572,4287,10,5,4,2,2,19,17,1,1.2062907218933103,0.0003209114074707,0.0001721382141113
8573,4287,10,5,3,2,2,20,20,1,1.2819626331329346,0.0004324913024902,0.0003201961517333
8574,4288,10,5,4,2,2,19,17,1,0.9595832824707032,0.0003948211669921,0.0002162456512451
8575,4288,10,5,3,2,2,20,20,1,1.0793874263763428,0.000375747680664,0.0002918243408203
8576,4289,10,5,4,2,2,19,17,1,0.9553873538970948,0.00032639503479,0.000171422958374
8577,4289,10,5,3,2,2,20,20,1,1.0031068325042725,0.0003447532653808,0.0002574920654296
8578,4290,10,5,4,2,2,38,68,1024,1.3389933109283447,0.0005362033843994,0.0404894351959228
8579,4290,10,5,3,2,2,40,80,1024,1.466111421585083,0.0003747940063476,0.1703417301177978
8580,4291,10,5,4,2,2,19,17,1,0.9455885887145996,0.0003252029418945,0.0001654624938964
8581,4291,10,5,3,2,2,20,20,1,1.026686668395996,0.0004997253417968,0.0003516674041748
8582,4292,10,5,4,2,2,20,18,2,0.9912123680114746,0.0003702640533447,0.000270128250122
8583,4292,10,5,3,2,2,20,20,1,1.0050265789031982,0.0005240440368652,0.0003910064697265
8584,4293,10,5,4,2,2,19,17,1,0.9832684993743896,0.0003187656402587,0.0001666545867919
8585,4293,10,5,3,2,2,20,20,1,1.0160801410675049,0.0003495216369628,0.0002565383911132
8586,4294,10,5,4,2,2,48,86,1536,1.4492111206054688,0.0005638599395751,0.0745749473571777
8587,4294,10,5,3,2,2,50,100,1024,1.5539093017578125,0.0006141662597656,0.2679331302642822
8588,4295,10,5,4,2,2,19,17,1,0.9945621490478516,0.000478982925415,0.0002150535583496
8589,4295,10,5,3,2,2,20,20,1,1.0127339363098145,0.0004501342773437,0.0003347396850585
8590,4296,10,5,4,2,2,19,17,1,1.2155184745788574,0.0003280639648437,0.0001709461212158
8591,4296,10,5,3,2,2,20,20,1,1.0193424224853516,0.0003764629364013,0.0002892017364501
8592,4297,10,5,4,2,2,19,17,1,1.000657558441162,0.0004811286926269,0.0002760887145996
8593,4297,10,5,3,2,2,20,20,1,1.0177619457244873,0.0006589889526367,0.000425100326538
8594,4298,10,5,4,2,2,28,25,1,1.1464431285858154,0.0005507469177246,0.0002963542938232
8595,4298,10,5,3,2,2,30,30,1,1.2310075759887695,0.0003609657287597,0.0004241466522216
8596,4299,10,5,4,2,2,19,17,1,1.153370380401611,0.0004189014434814,0.000220775604248
8597,4299,10,5,3,2,2,20,20,1,1.2443418502807615,0.0005402565002441,0.0003747940063476
8598,4300,10,5,4,2,2,19,17,1,1.197587251663208,0.0004918575286865,0.0002822875976562
8599,4300,10,5,3,2,2,20,20,2,1.2407662868499756,0.0005004405975341,0.0004291534423828
8600,4301,10,5,4,2,2,19,17,1,0.972480535507202,0.0003750324249267,0.0002014636993408
8601,4301,10,5,3,2,2,20,20,1,1.043257474899292,0.0003731250762939,0.000270128250122
8602,4302,10,5,4,2,2,38,68,1024,1.135854959487915,0.0003657341003417,0.0408320426940918
8603,4302,10,5,3,2,2,40,80,1024,1.208836555480957,0.0006775856018066,0.1816825866699218
8604,4303,10,5,4,2,2,47,84,1024,1.7700235843658447,0.0003540515899658,0.0502674579620361
8605,4303,10,5,3,2,2,50,100,1024,1.855100393295288,0.0003802776336669,0.265592098236084
8606,4304,10,5,4,2,2,19,17,1,0.973712682723999,0.0004081726074218,0.0002148151397705
8607,4304,10,5,3,2,2,20,20,1,1.0336122512817385,0.0004382133483886,0.0002944469451904
8608,4305,10,5,4,2,2,29,26,2,1.2150049209594729,0.0003423690795898,0.0002915859222412
8609,4305,10,5,3,2,2,30,30,1,1.1956841945648191,0.0003583431243896,0.0004258155822753
8610,4306,10,5,4,2,2,19,17,1,0.9522380828857422,0.0003378391265869,0.0001716613769531
8611,4306,10,5,3,2,2,20,20,1,0.990776777267456,0.0003564357757568,0.0002639293670654
8612,4307,10,5,4,2,2,47,126,39366,1.4831857681274414,0.0005905628204345,1.42964506149292
8613,4307,10,5,3,2,2,50,150,59049,1.5700371265411377,0.0004189014434814,10.459530115127563
8614,4308,10,5,4,2,2,19,17,1,1.135183572769165,0.0004096031188964,0.0002009868621826
8615,4308,10,5,3,2,2,20,20,1,1.164484977722168,0.0003447532653808,0.0002596378326416
8616,4309,10,5,4,2,2,29,52,1024,1.1568844318389893,0.0004580020904541,0.0325808525085449
8617,4309,10,5,3,2,2,30,60,1024,1.2226336002349854,0.000528335571289,0.0995471477508544
8618,4310,10,5,4,2,2,68,278,3383392,1.8934876918792725,0.0003726482391357,129.28308868408203
8619,4310,10,5,3,2,2,70,320,3041600,1.7698237895965576,0.0005743503570556,925.5579438209534
8620,4311,10,5,4,2,2,38,68,1024,1.148559808731079,0.0004022121429443,0.0386769771575927
8621,4311,10,5,3,2,2,40,80,1024,1.187206745147705,0.0005052089691162,0.1803772449493408
8622,4312,10,5,4,2,2,39,53,21,1.4228966236114502,0.0004236698150634,0.0034856796264648
8623,4312,10,5,3,2,2,40,60,2,1.463658571243286,0.0004422664642333,0.0047495365142822
8624,4313,10,5,4,2,2,28,25,1,1.0354697704315186,0.0003969669342041,0.0002439022064208
8625,4313,10,5,3,2,2,30,30,1,1.0695288181304932,0.0003776550292968,0.0004782676696777
8626,4314,10,5,4,2,2,19,17,1,0.8780205249786377,0.0003886222839355,0.0001816749572753
8627,4314,10,5,3,2,2,20,20,1,0.914175033569336,0.0003337860107421,0.0002620220184326
8628,4315,10,5,4,2,2,19,17,1,0.8607900142669678,0.0003130435943603,0.0001709461212158
8629,4315,10,5,3,2,2,20,20,1,0.913128137588501,0.0004458427429199,0.0003938674926757
8630,4316,10,5,4,2,2,29,52,1024,0.8681478500366211,0.000441551208496,0.0342040061950683
8631,4316,10,5,3,2,2,30,60,1024,0.8797292709350586,0.0005171298980712,0.1003398895263671
8632,4317,10,5,4,2,2,29,26,2,1.0402631759643557,0.000453233718872,0.0004017353057861
8633,4317,10,5,3,2,2,30,30,1,1.0855140686035156,0.0003581047058105,0.0004200935363769
8634,4318,10,5,4,2,2,20,18,2,0.894782304763794,0.000622272491455,0.0004019737243652
8635,4318,10,5,3,2,2,20,20,1,0.9063563346862792,0.0003509521484375,0.0002617835998535
8636,4319,10,5,4,2,2,29,34,2,1.030238151550293,0.0004117488861083,0.0003969669342041
8637,4319,10,5,3,2,2,30,40,1,1.0700273513793943,0.0004754066467285,0.0008747577667236
8638,4320,10,5,4,2,2,19,17,1,0.9113051891326904,0.0004489421844482,0.0002388954162597
8639,4320,10,5,3,2,2,20,20,1,1.0011029243469238,0.0005300045013427,0.0004017353057861
8640,4321,10,5,4,2,2,20,18,2,0.8740630149841309,0.0004088878631591,0.0002896785736083
8641,4321,10,5,3,2,2,20,20,1,0.8926124572753906,0.000422716140747,0.0003199577331542
8642,4322,10,5,4,2,2,19,17,1,0.8576235771179199,0.0004093647003173,0.0002181529998779
8643,4322,10,5,3,2,2,20,20,1,0.9135422706604004,0.000378131866455,0.0002624988555908
8644,4323,10,5,4,2,2,49,132,78732,1.3918571472167969,0.0005190372467041,2.85113525390625
8645,4323,10,5,3,2,2,50,150,59049,1.6443514823913574,0.000392198562622,11.297417163848875
8646,4324,10,5,4,2,2,29,26,2,1.0326929092407229,0.0003371238708496,0.0002956390380859
8647,4324,10,5,3,2,2,30,30,1,1.0579380989074707,0.0005021095275878,0.000568151473999
8648,4325,10,5,4,2,2,49,44,4,1.4527814388275146,0.0003502368927001,0.0006992816925048
8649,4325,10,5,3,2,2,50,50,1,1.449751853942871,0.0004670619964599,0.0012357234954833
8650,4326,10,5,4,2,2,39,105,59049,1.213369846343994,0.0003688335418701,1.761564016342163
8651,4326,10,5,3,2,2,40,120,59049,1.2329325675964355,0.0005121231079101,6.986855983734131
8652,4327,10,5,4,2,2,19,17,1,0.8616368770599365,0.0003905296325683,0.000223159790039
