i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors
699,32,5,2,2,2,32,1,3,0.5815992119605653,177.0,
699,32,5,2,2,2,32,2,1,0.002523744013160467,,549.0
699,32,5,2,2,2,32,2,2,0.4603954500053078,,549.0
699,32,5,2,2,2,32,2,3,0.5034162169904448,,549.0
699,64,5,2,2,2,64,1,1,5.8199879709864035,354.0,
699,64,5,2,2,2,64,1,2,0.7574356180266477,354.0,
699,64,5,2,2,2,64,1,3,0.6648535589920357,354.0,
699,64,5,2,2,2,64,2,1,0.007215870951768011,,1143.0
699,64,5,2,2,2,64,2,2,0.9162945369607769,,1143.0
699,64,5,2,2,2,64,2,3,1.0399899059557356,,1143.0
699,128,5,2,2,2,128,1,1,11.314016449032351,734.0,
699,128,5,2,2,2,128,1,2,1.20222495298367,734.0,
699,128,5,2,2,2,128,1,3,1.1965782740153372,734.0,
699,128,5,2,2,2,128,2,1,0.025737190037034452,,2631.0
699,128,5,2,2,2,128,2,2,1.7403298619901761,,2631.0
699,128,5,2,2,2,128,2,3,1.9264665119699202,,2631.0
699,256,5,2,2,2,256,1,1,24.134793617005926,1490.0,
699,256,5,2,2,2,256,1,2,2.3394936900003813,1490.0,
699,256,5,2,2,2,256,1,3,2.070340284029953,1490.0,
699,256,5,2,2,2,256,2,1,0.09469213004922494,,5394.0
699,256,5,2,2,2,256,2,2,3.508363989996724,,5394.0
699,256,5,2,2,2,256,2,3,3.923468324006535,,5394.0
699,512,5,2,2,2,512,1,1,50.03091141796904,3008.0,
699,512,5,2,2,2,512,1,2,3.9441409499850124,3008.0,
699,512,5,2,2,2,512,1,3,4.090301766002085,3008.0,
699,512,5,2,2,2,512,2,1,0.36977020400809124,,10968.0
699,512,5,2,2,2,512,2,2,8.063958340033423,,10968.0
699,512,5,2,2,2,512,2,3,8.068928792024963,,10968.0
699,1024,5,2,2,2,1024,1,1,96.63374761200976,6035.0,
699,1024,5,2,2,2,1024,1,2,7.706664227996953,6035.0,
699,1024,5,2,2,2,1024,1,3,7.8094989900127985,6035.0,
699,1024,5,2,2,2,1024,2,1,1.7088182519655675,,22770.0
699,1024,5,2,2,2,1024,2,2,19.357967214018572,,22770.0
699,1024,5,2,2,2,1024,2,3,17.370066233968828,,22770.0
700,8,5,2,2,2,8,1,1,0.35173337295418605,17.0,
700,8,5,2,2,2,8,1,2,0.39319609600352123,17.0,
700,8,5,2,2,2,8,1,3,0.4415981579804793,17.0,
700,8,5,2,2,2,8,2,1,0.000399773009121418,,17.0
700,8,5,2,2,2,8,2,2,0.33795712800929323,,17.0
700,8,5,2,2,2,8,2,3,0.35200589400483295,,17.0
700,16,5,2,2,2,16,1,1,0.9035563140059821,37.0,
700,16,5,2,2,2,16,1,2,0.465133746038191,37.0,
700,16,5,2,2,2,16,1,3,0.4497380940010771,37.0,
700,16,5,2,2,2,16,2,1,0.0008048900053836405,,49.0
700,16,5,2,2,2,16,2,2,0.3685526140034199,,49.0
700,16,5,2,2,2,16,2,3,0.38525985600426793,,49.0
700,32,5,2,2,2,32,1,1,1.9590498670004308,76.0,
700,32,5,2,2,2,32,1,2,0.541344492987264,76.0,
700,32,5,2,2,2,32,1,3,0.5043754399521276,76.0,
700,32,5,2,2,2,32,2,1,0.0023079400416463614,,107.0
700,32,5,2,2,2,32,2,2,0.44331600301666185,,107.0
700,32,5,2,2,2,32,2,3,0.4849984149914235,,107.0
700,64,5,2,2,2,64,1,1,4.032814425008837,158.0,
700,64,5,2,2,2,64,1,2,0.8226644910173491,158.0,
700,64,5,2,2,2,64,1,3,0.6545122300158255,158.0,
700,64,5,2,2,2,64,2,1,0.005772351985797286,,254.0
700,64,5,2,2,2,64,2,2,0.8435061339987442,,254.0
700,64,5,2,2,2,64,2,3,0.9653081889846362,,254.0
700,128,5,2,2,2,128,1,1,8.63243490102468,314.0,
700,128,5,2,2,2,128,1,2,0.9416548020089976,314.0,
700,128,5,2,2,2,128,1,3,1.1465176150086336,314.0,
700,128,5,2,2,2,128,2,1,0.023471109045203775,,541.0
700,128,5,2,2,2,128,2,2,2.1118202290381305,,541.0
700,128,5,2,2,2,128,2,3,2.3715217849821784,,541.0
700,256,5,2,2,2,256,1,1,17.500241970992647,640.0,
700,256,5,2,2,2,256,1,2,1.5977767369477078,640.0,
700,256,5,2,2,2,256,1,3,1.693905027990695,640.0,
700,256,5,2,2,2,256,2,1,0.09271927998634055,,1132.0
700,256,5,2,2,2,256,2,2,3.118554432003293,,1132.0
700,256,5,2,2,2,256,2,3,3.467920530005358,,1132.0
700,512,5,2,2,2,512,1,1,35.302372320962604,1265.0,
700,512,5,2,2,2,512,1,2,2.679157114995178,1265.0,
700,512,5,2,2,2,512,1,3,3.363371409010142,1265.0,
700,512,5,2,2,2,512,2,1,0.3465812589856796,,2196.0
700,512,5,2,2,2,512,2,2,6.687147377000656,,2196.0
700,512,5,2,2,2,512,2,3,6.780925615050364,,2196.0
700,1024,5,2,2,2,1024,1,1,68.5696841229801,2513.0,
700,1024,5,2,2,2,1024,1,2,5.754163556033745,2513.0,
700,1024,5,2,2,2,1024,1,3,6.241440937970765,2513.0,
700,1024,5,2,2,2,1024,2,1,1.382868311018683,,4257.0
700,1024,5,2,2,2,1024,2,2,14.366184276004788,,4257.0
700,1024,5,2,2,2,1024,2,3,14.787920174945612,,4257.0
701,8,5,2,2,2,8,1,1,0.7840747149894014,44.0,
701,8,5,2,2,2,8,1,2,0.5576985939987935,44.0,
701,8,5,2,2,2,8,1,3,0.5696245529688895,44.0,
701,8,5,2,2,2,8,2,1,0.000822709989733994,,108.0
701,8,5,2,2,2,8,2,2,0.3130551590002142,,108.0
701,8,5,2,2,2,8,2,3,0.3162726209848188,,108.0
701,16,5,2,2,2,16,1,1,2.403375329042319,96.0,
701,16,5,2,2,2,16,1,2,0.5899811189738102,96.0,
701,16,5,2,2,2,16,1,3,0.5513384570367634,96.0,
701,16,5,2,2,2,16,2,1,0.0015483080060221255,,318.0
701,16,5,2,2,2,16,2,2,0.3873216519714333,,318.0
701,16,5,2,2,2,16,2,3,0.3768797499942593,,318.0
701,32,5,2,2,2,32,1,1,4.47908425598871,204.0,
701,32,5,2,2,2,32,1,2,0.9425998319638893,204.0,
701,32,5,2,2,2,32,1,3,0.6255865429993719,204.0,
701,32,5,2,2,2,32,2,1,0.0031008200021460652,,684.0
701,32,5,2,2,2,32,2,2,0.5711643669637851,,684.0
701,32,5,2,2,2,32,2,3,0.6239136749645695,,684.0
701,64,5,2,2,2,64,1,1,10.038401547004469,422.0,
701,64,5,2,2,2,64,1,2,0.9711773059680127,422.0,
701,64,5,2,2,2,64,1,3,1.199614709999878,422.0,
701,64,5,2,2,2,64,2,1,0.008351834956556559,,1710.0
701,64,5,2,2,2,64,2,2,1.2993665799731389,,1710.0
701,64,5,2,2,2,64,2,3,1.537114065955393,,1710.0
701,128,5,2,2,2,128,1,1,20.301231595978606,832.0,
701,128,5,2,2,2,128,1,2,1.4739268400007859,832.0,
701,128,5,2,2,2,128,1,3,2.0978959549684078,832.0,
701,128,5,2,2,2,128,2,1,0.02661409100983292,,3378.0
701,128,5,2,2,2,128,2,2,3.0064021039870568,,3378.0
701,128,5,2,2,2,128,2,3,3.2223808259586804,,3378.0
701,256,5,2,2,2,256,1,1,37.762208022002596,1650.0,
701,256,5,2,2,2,256,1,2,3.223270485003013,1650.0,
701,256,5,2,2,2,256,1,3,2.693481417023577,1650.0,
701,256,5,2,2,2,256,2,1,0.11123863502871245,,6306.0
701,256,5,2,2,2,256,2,2,5.050324210023973,,6306.0
701,256,5,2,2,2,256,2,3,6.427306480996776,,6306.0
701,512,5,2,2,2,512,1,1,76.45335672801593,3318.0,
701,512,5,2,2,2,512,1,2,5.202221958024893,3318.0,
701,512,5,2,2,2,512,1,3,5.5673576120170765,3318.0,
701,512,5,2,2,2,512,2,1,0.3854828860494308,,12840.0
701,512,5,2,2,2,512,2,2,12.421137388970237,,12840.0
701,512,5,2,2,2,512,2,3,12.992432095983531,,12840.0
701,1024,5,2,2,2,1024,1,1,154.49902198201744,6688.0,
701,1024,5,2,2,2,1024,1,2,10.682275409984868,6688.0,
701,1024,5,2,2,2,1024,1,3,12.090662069967948,6688.0,
701,1024,5,2,2,2,1024,2,1,1.6421584539930336,,26760.0
701,1024,5,2,2,2,1024,2,2,32.664668197976425,,26760.0
701,1024,5,2,2,2,1024,2,3,28.069417563965544,,26760.0
702,8,5,2,2,2,8,1,1,0.42354839999461547,17.0,
702,8,5,2,2,2,8,1,2,0.4730476739932783,17.0,
702,8,5,2,2,2,8,1,3,0.4488570230314508,17.0,
702,8,5,2,2,2,8,2,1,0.0005660399910993874,,9.0
702,8,5,2,2,2,8,2,2,0.3748750950326212,,9.0
702,8,5,2,2,2,8,2,3,0.3580297569860704,,9.0
702,16,5,2,2,2,16,1,1,1.0085555140394717,38.0,
702,16,5,2,2,2,16,1,2,0.5582849580096081,38.0,
702,16,5,2,2,2,16,1,3,0.5170288980007172,38.0,
702,16,5,2,2,2,16,2,1,0.0009462710004299879,,23.0
702,16,5,2,2,2,16,2,2,0.41135209397180006,,23.0
702,16,5,2,2,2,16,2,3,0.4181749370181933,,23.0
702,32,5,2,2,2,32,1,1,1.954963228025008,78.0,
702,32,5,2,2,2,32,1,2,0.7206352089997381,78.0,
702,32,5,2,2,2,32,1,3,0.5634752420010045,78.0,
702,32,5,2,2,2,32,2,1,0.002425737038720399,,46.0
702,32,5,2,2,2,32,2,2,0.5631867839838378,,46.0
702,32,5,2,2,2,32,2,3,0.5719493940123357,,46.0
702,64,5,2,2,2,64,1,1,4.091367498040199,152.0,
702,64,5,2,2,2,64,1,2,0.6699142170255072,152.0,
702,64,5,2,2,2,64,1,3,0.6297574560157955,152.0,
702,64,5,2,2,2,64,2,1,0.005789352988358587,,87.0
702,64,5,2,2,2,64,2,2,0.8591416829731315,,87.0
702,64,5,2,2,2,64,2,3,1.0177701049833558,,87.0
702,128,5,2,2,2,128,1,1,8.732779732032213,309.0,
702,128,5,2,2,2,128,1,2,0.9374103670124896,309.0,
702,128,5,2,2,2,128,1,3,0.957017736043781,309.0,
702,128,5,2,2,2,128,2,1,0.02275961299892515,,179.0
702,128,5,2,2,2,128,2,2,1.6416495810262859,,179.0
702,128,5,2,2,2,128,2,3,1.8379500019946136,,179.0
702,256,5,2,2,2,256,1,1,19.593713352980558,638.0,
702,256,5,2,2,2,256,1,2,1.5949045560555533,638.0,
702,256,5,2,2,2,256,1,3,1.5960698840208352,638.0,
702,256,5,2,2,2,256,2,1,0.09676259197294712,,367.0
702,256,5,2,2,2,256,2,2,3.3401505410438403,,367.0
702,256,5,2,2,2,256,2,3,3.486386513977777,,367.0
702,512,5,2,2,2,512,1,1,35.22006648598472,1259.0,
702,512,5,2,2,2,512,1,2,3.01143230299931,1259.0,
702,512,5,2,2,2,512,1,3,3.4767060480080545,1259.0,
702,512,5,2,2,2,512,2,1,0.350941552023869,,746.0
702,512,5,2,2,2,512,2,2,6.726131542993244,,746.0
702,512,5,2,2,2,512,2,3,7.087783791008405,,746.0
702,1024,5,2,2,2,1024,1,1,69.70960396004375,2530.0,
702,1024,5,2,2,2,1024,1,2,5.763733143976424,2530.0,
702,1024,5,2,2,2,1024,1,3,5.983182481024414,2530.0,
702,1024,5,2,2,2,1024,2,1,1.3723922910285182,,1507.0
702,1024,5,2,2,2,1024,2,2,17.63098345301114,,1507.0
702,1024,5,2,2,2,1024,2,3,15.648833865998313,,1507.0
703,8,5,2,2,2,8,1,1,0.6406010260106996,44.0,
703,8,5,2,2,2,8,1,2,0.5277922049863264,44.0,
703,8,5,2,2,2,8,1,3,0.5275662009953521,44.0,
703,8,5,2,2,2,8,2,1,0.000631550035905093,,175.0
703,8,5,2,2,2,8,2,2,0.36765363498125225,,175.0
703,8,5,2,2,2,8,2,3,0.3577843219973147,,175.0
703,16,5,2,2,2,16,1,1,1.5521126019884832,100.0,
703,16,5,2,2,2,16,1,2,0.5427166449953802,100.0,
703,16,5,2,2,2,16,1,3,0.6815012519946322,100.0,
703,16,5,2,2,2,16,2,1,0.0015500400331802666,,495.0
703,16,5,2,2,2,16,2,2,0.3960736690205522,,495.0
703,16,5,2,2,2,16,2,3,0.4090733790071681,,495.0
703,32,5,2,2,2,32,1,1,3.159843827947043,208.0,
703,32,5,2,2,2,32,1,2,0.6314311600290239,208.0,
703,32,5,2,2,2,32,1,3,0.5817893370403908,208.0,
703,32,5,2,2,2,32,2,1,0.0029914960032328963,,1144.0
703,32,5,2,2,2,32,2,2,0.4775812840089202,,1144.0
703,32,5,2,2,2,32,2,3,0.4978140229941346,,1144.0
703,64,5,2,2,2,64,1,1,6.673995147983078,424.0,
703,64,5,2,2,2,64,1,2,0.8858779699658044,424.0,
703,64,5,2,2,2,64,1,3,1.1793523179949261,424.0,
703,64,5,2,2,2,64,2,1,0.0083323490107432,,2187.0
703,64,5,2,2,2,64,2,2,1.098680685972795,,2187.0
703,64,5,2,2,2,64,2,3,1.0847512609907426,,2187.0
703,128,5,2,2,2,128,1,1,13.844867145002354,836.0,
703,128,5,2,2,2,128,1,2,1.6387994330143556,836.0,
703,128,5,2,2,2,128,1,3,1.367441569978837,836.0,
703,128,5,2,2,2,128,2,1,0.0298985909903422,,4026.0
703,128,5,2,2,2,128,2,2,1.769918254984077,,4026.0
703,128,5,2,2,2,128,2,3,1.946899605973158,,4026.0
703,256,5,2,2,2,256,1,1,28.618849930993747,1654.0,
703,256,5,2,2,2,256,1,2,2.5044018659973517,1654.0,
703,256,5,2,2,2,256,1,3,2.2135083519970067,1654.0,
703,256,5,2,2,2,256,2,1,0.09272748703369871,,8089.0
703,256,5,2,2,2,256,2,2,3.3947288490016945,,8089.0
703,256,5,2,2,2,256,2,3,3.9139769360190257,,8089.0
703,512,5,2,2,2,512,1,1,54.789609270053916,3346.0,
703,512,5,2,2,2,512,1,2,4.596696189022623,3346.0,
703,512,5,2,2,2,512,1,3,4.606738439993933,3346.0,
703,512,5,2,2,2,512,2,1,0.36006172001361847,,16896.0
703,512,5,2,2,2,512,2,2,7.549840100982692,,16896.0
703,512,5,2,2,2,512,2,3,7.897220064012799,,16896.0
703,1024,5,2,2,2,1024,1,1,113.25185552699259,6744.0,
703,1024,5,2,2,2,1024,1,2,9.128705836017616,6744.0,
703,1024,5,2,2,2,1024,1,3,9.455714853014797,6744.0,
703,1024,5,2,2,2,1024,2,1,1.6600678840186447,,34624.0
703,1024,5,2,2,2,1024,2,2,16.91576739604352,,34624.0
703,1024,5,2,2,2,1024,2,3,18.049330407986417,,34624.0
704,8,5,2,2,2,8,1,1,0.4853621890069917,17.0,
704,8,5,2,2,2,8,1,2,0.3763864240027033,17.0,
704,8,5,2,2,2,8,1,3,0.4305595500045456,17.0,
704,8,5,2,2,2,8,2,1,0.0004980289959348738,,21.0
704,8,5,2,2,2,8,2,2,0.30077007197542116,,21.0
704,8,5,2,2,2,8,2,3,0.29675891500664875,,21.0
704,16,5,2,2,2,16,1,1,1.602622281992808,41.0,
704,16,5,2,2,2,16,1,2,0.43349562695948407,41.0,
704,16,5,2,2,2,16,1,3,0.4939018929726444,41.0,
704,16,5,2,2,2,16,2,1,0.0012303120456635952,,78.0
704,16,5,2,2,2,16,2,2,0.40937384200515226,,78.0
704,16,5,2,2,2,16,2,3,0.41043011500732973,,78.0
704,32,5,2,2,2,32,1,1,2.5813440390047617,75.0,
704,32,5,2,2,2,32,1,2,0.589332560019102,75.0,
704,32,5,2,2,2,32,1,3,0.6186773859662935,75.0,
704,32,5,2,2,2,32,2,1,0.0025141570367850363,,124.0
704,32,5,2,2,2,32,2,2,0.6262965169735253,,124.0
704,32,5,2,2,2,32,2,3,0.542152148031164,,124.0
704,64,5,2,2,2,64,1,1,5.618490558001213,156.0,
704,64,5,2,2,2,64,1,2,0.7931021070107818,156.0,
704,64,5,2,2,2,64,1,3,0.7314564089756459,156.0,
704,64,5,2,2,2,64,2,1,0.006633776007220149,,273.0
704,64,5,2,2,2,64,2,2,1.2970557549851947,,273.0
704,64,5,2,2,2,64,2,3,1.4874294240144081,,273.0
704,128,5,2,2,2,128,1,1,11.694270489970222,317.0,
704,128,5,2,2,2,128,1,2,1.0806342540308833,317.0,
704,128,5,2,2,2,128,1,3,0.979507606010884,317.0,
704,128,5,2,2,2,128,2,1,0.026378926006145775,,529.0
704,128,5,2,2,2,128,2,2,2.4228836550028063,,529.0
704,128,5,2,2,2,128,2,3,2.8063680159975775,,529.0
704,256,5,2,2,2,256,1,1,22.983262819005176,629.0,
704,256,5,2,2,2,256,1,2,1.8207127189962193,629.0,
704,256,5,2,2,2,256,1,3,1.826546041003894,629.0,
704,256,5,2,2,2,256,2,1,0.10125562298344448,,1054.0
704,256,5,2,2,2,256,2,2,4.878284891950898,,1054.0
704,256,5,2,2,2,256,2,3,5.703588268952444,,1054.0
704,512,5,2,2,2,512,1,1,46.42624628904741,1255.0,
704,512,5,2,2,2,512,1,2,3.690622948051896,1255.0,
704,512,5,2,2,2,512,1,3,4.179210365982726,1255.0,
704,512,5,2,2,2,512,2,1,0.36376273998757824,,2136.0
704,512,5,2,2,2,512,2,2,11.179978946049232,,2136.0
704,512,5,2,2,2,512,2,3,11.6265189559781,,2136.0
704,1024,5,2,2,2,1024,1,1,94.54418057901785,2525.0,
704,1024,5,2,2,2,1024,1,2,7.138983151991852,2525.0,
704,1024,5,2,2,2,1024,1,3,7.243853944994044,2525.0,
704,1024,5,2,2,2,1024,2,1,1.439744429953862,,4324.0
704,1024,5,2,2,2,1024,2,2,25.195491430989932,,4324.0
704,1024,5,2,2,2,1024,2,3,24.208036741998512,,4324.0
705,8,5,2,2,2,8,1,1,1.044900642009452,54.0,
705,8,5,2,2,2,8,1,2,0.6943222039844841,54.0,
705,8,5,2,2,2,8,1,3,0.6390827490249649,54.0,
705,8,5,2,2,2,8,2,1,0.0006874710088595748,,188.0
705,8,5,2,2,2,8,2,2,0.35740462300600484,,188.0
705,8,5,2,2,2,8,2,3,0.3559309639967978,,188.0
705,16,5,2,2,2,16,1,1,3.073925926000811,130.0,
705,16,5,2,2,2,16,1,2,0.6747411569813266,130.0,
705,16,5,2,2,2,16,1,3,0.6823630009894259,130.0,
705,16,5,2,2,2,16,2,1,0.0013877599849365652,,544.0
705,16,5,2,2,2,16,2,2,0.4189035929739475,,544.0
705,16,5,2,2,2,16,2,3,0.42596989002777264,,544.0
705,32,5,2,2,2,32,1,1,5.270265678002033,256.0,
705,32,5,2,2,2,32,1,2,1.0816326810163446,256.0,
705,32,5,2,2,2,32,1,3,1.0376474980148487,256.0,
705,32,5,2,2,2,32,2,1,0.003223002015147358,,1132.0
705,32,5,2,2,2,32,2,2,0.7017946349806152,,1132.0
705,32,5,2,2,2,32,2,3,0.6891842350014485,,1132.0
705,64,5,2,2,2,64,1,1,10.473861117032357,504.0,
705,64,5,2,2,2,64,1,2,1.0329077169881202,504.0,
705,64,5,2,2,2,64,1,3,1.302776997035835,504.0,
705,64,5,2,2,2,64,2,1,0.007367164012975991,,2454.0
705,64,5,2,2,2,64,2,2,1.6143310469924472,,2454.0
705,64,5,2,2,2,64,2,3,1.667750097985845,,2454.0
705,128,5,2,2,2,128,1,1,21.866403565043584,1022.0,
705,128,5,2,2,2,128,1,2,1.8929221939761192,1022.0,
705,128,5,2,2,2,128,1,3,2.196623473020736,1022.0,
705,128,5,2,2,2,128,2,1,0.030569373979233205,,5746.0
705,128,5,2,2,2,128,2,2,3.0406603650189936,,5746.0
705,128,5,2,2,2,128,2,3,3.328253824962303,,5746.0
705,256,5,2,2,2,256,1,1,46.774536876007915,2102.0,
705,256,5,2,2,2,256,1,2,3.5350644399877638,2102.0,
705,256,5,2,2,2,256,1,3,3.2603549259947613,2102.0,
705,256,5,2,2,2,256,2,1,0.10630596801638603,,11554.0
705,256,5,2,2,2,256,2,2,6.1175222910242155,,11554.0
705,256,5,2,2,2,256,2,3,6.695281054009683,,11554.0
705,512,5,2,2,2,512,1,1,89.47706273203949,4226.0,
705,512,5,2,2,2,512,1,2,6.797873927978799,4226.0,
705,512,5,2,2,2,512,1,3,7.374012635031249,4226.0,
705,512,5,2,2,2,512,2,1,0.4813710520393215,,22896.0
705,512,5,2,2,2,512,2,2,15.104317383025773,,22896.0
705,512,5,2,2,2,512,2,3,14.289080553979147,,22896.0
705,1024,5,2,2,2,1024,1,1,187.5800138390041,8320.0,
705,1024,5,2,2,2,1024,1,2,14.0729754990316,8320.0,
705,1024,5,2,2,2,1024,1,3,13.716629675996955,8320.0,
705,1024,5,2,2,2,1024,2,1,1.6711589629994705,,44262.0
705,1024,5,2,2,2,1024,2,2,28.591419955017045,,44262.0
705,1024,5,2,2,2,1024,2,3,28.04885690298397,,44262.0
706,8,5,2,2,2,8,1,1,0.5237848310498521,17.0,
706,8,5,2,2,2,8,1,2,0.42511209700023755,17.0,
706,8,5,2,2,2,8,1,3,0.49353639798937365,17.0,
706,8,5,2,2,2,8,2,1,0.0004741090233437717,,16.0
706,8,5,2,2,2,8,2,2,0.33782416401663795,,16.0
706,8,5,2,2,2,8,2,3,0.3359896920155734,,16.0
706,16,5,2,2,2,16,1,1,1.2107241519843228,38.0,
706,16,5,2,2,2,16,1,2,0.48527544998796657,38.0,
706,16,5,2,2,2,16,1,3,0.47329339600401,38.0,
706,16,5,2,2,2,16,2,1,0.001043174008373171,,62.0
706,16,5,2,2,2,16,2,2,0.3929884660174139,,62.0
706,16,5,2,2,2,16,2,3,0.389882099989336,,62.0
706,32,5,2,2,2,32,1,1,2.4451571889803745,77.0,
706,32,5,2,2,2,32,1,2,0.5784597820020281,77.0,
706,32,5,2,2,2,32,1,3,0.5937338049989194,77.0,
706,32,5,2,2,2,32,2,1,0.00257013802183792,,124.0
706,32,5,2,2,2,32,2,2,0.600783051981125,,124.0
706,32,5,2,2,2,32,2,3,0.6126251599634998,,124.0
706,64,5,2,2,2,64,1,1,5.1157164899632335,160.0,
706,64,5,2,2,2,64,1,2,0.7481025719898753,160.0,
706,64,5,2,2,2,64,1,3,0.685260875034146,160.0,
706,64,5,2,2,2,64,2,1,0.006822458002716303,,288.0
706,64,5,2,2,2,64,2,2,1.2452775909914635,,288.0
706,64,5,2,2,2,64,2,3,1.6427507830085233,,288.0
706,128,5,2,2,2,128,1,1,12.177109681011643,322.0,
706,128,5,2,2,2,128,1,2,1.08865465602139,322.0,
706,128,5,2,2,2,128,1,3,1.1826853120001033,322.0,
706,128,5,2,2,2,128,2,1,0.025258982030209154,,605.0
706,128,5,2,2,2,128,2,2,2.5687804560293444,,605.0
706,128,5,2,2,2,128,2,3,2.7884019470075145,,605.0
706,256,5,2,2,2,256,1,1,20.153291239985265,635.0,
706,256,5,2,2,2,256,1,2,2.017087144020479,635.0,
706,256,5,2,2,2,256,1,3,1.8528495419886895,635.0,
706,256,5,2,2,2,256,2,1,0.09109836799325421,,1102.0
706,256,5,2,2,2,256,2,2,4.696813218994066,,1102.0
706,256,5,2,2,2,256,2,3,5.374949603981804,,1102.0
706,512,5,2,2,2,512,1,1,45.080754283000715,1277.0,
706,512,5,2,2,2,512,1,2,3.8513608180219308,1277.0,
706,512,5,2,2,2,512,1,3,3.3627951549715362,1277.0,
706,512,5,2,2,2,512,2,1,0.35986024601152167,,2227.0
706,512,5,2,2,2,512,2,2,10.537328789010644,,2227.0
706,512,5,2,2,2,512,2,3,11.763912263966631,,2227.0
706,1024,5,2,2,2,1024,1,1,94.57293009903515,2552.0,
706,1024,5,2,2,2,1024,1,2,6.909469939011615,2552.0,
706,1024,5,2,2,2,1024,1,3,7.731162404990755,2552.0,
706,1024,5,2,2,2,1024,2,1,1.7756792599684559,,4513.0
706,1024,5,2,2,2,1024,2,2,29.944748805020936,,4513.0
706,1024,5,2,2,2,1024,2,3,24.9550925460062,,4513.0
707,8,5,2,2,2,8,1,1,0.491698189987801,24.0,
707,8,5,2,2,2,8,1,2,0.3975709549849853,24.0,
707,8,5,2,2,2,8,1,3,0.4101660660235211,24.0,
707,8,5,2,2,2,8,2,1,0.0005849050357937813,,30.0
707,8,5,2,2,2,8,2,2,0.30657429300481454,,30.0
707,8,5,2,2,2,8,2,3,0.308993561018724,,30.0
707,16,5,2,2,2,16,1,1,1.0828378979931585,50.0,
707,16,5,2,2,2,16,1,2,0.43044687795918435,50.0,
707,16,5,2,2,2,16,1,3,0.4335492459940724,50.0,
707,16,5,2,2,2,16,2,1,0.0008375140023417771,,83.0
707,16,5,2,2,2,16,2,2,0.3302317679626867,,83.0
707,16,5,2,2,2,16,2,3,0.3284698500065133,,83.0
707,32,5,2,2,2,32,1,1,2.194135914032813,104.0,
707,32,5,2,2,2,32,1,2,0.46878502797335386,104.0,
707,32,5,2,2,2,32,1,3,0.3907098209601827,104.0,
707,32,5,2,2,2,32,2,1,0.0021014170488342643,,195.0
707,32,5,2,2,2,32,2,2,0.4058978059911169,,195.0
707,32,5,2,2,2,32,2,3,0.42085721099283546,,195.0
707,64,5,2,2,2,64,1,1,4.715827736014035,216.0,
707,64,5,2,2,2,64,1,2,0.7003015660448,216.0,
707,64,5,2,2,2,64,1,3,0.60809519700706,216.0,
707,64,5,2,2,2,64,2,1,0.006468116014730185,,431.0
707,64,5,2,2,2,64,2,2,0.8396454830071889,,431.0
707,64,5,2,2,2,64,2,3,0.9905983550124802,,431.0
707,128,5,2,2,2,128,1,1,9.145205526030622,422.0,
707,128,5,2,2,2,128,1,2,1.6534799149958417,422.0,
707,128,5,2,2,2,128,1,3,1.0006926160422154,422.0,
707,128,5,2,2,2,128,2,1,0.02416375803295523,,816.0
707,128,5,2,2,2,128,2,2,1.5647498940234073,,816.0
707,128,5,2,2,2,128,2,3,1.7649976440006867,,816.0
707,256,5,2,2,2,256,1,1,18.96928073000163,858.0,
707,256,5,2,2,2,256,1,2,1.7625902330037206,858.0,
707,256,5,2,2,2,256,1,3,1.6573498750221916,858.0,
707,256,5,2,2,2,256,2,1,0.09313606302021071,,1753.0
707,256,5,2,2,2,256,2,2,3.2416103950235993,,1753.0
707,256,5,2,2,2,256,2,3,3.315075652964879,,1753.0
707,512,5,2,2,2,512,1,1,39.24984443403082,1728.0,
707,512,5,2,2,2,512,1,2,3.7241195419919677,1728.0,
707,512,5,2,2,2,512,1,3,3.498259622952901,1728.0,
707,512,5,2,2,2,512,2,1,0.36200639797607437,,3512.0
707,512,5,2,2,2,512,2,2,7.014774767972995,,3512.0
707,512,5,2,2,2,512,2,3,7.584466638043523,,3512.0
707,1024,5,2,2,2,1024,1,1,76.26763994898647,3428.0,
707,1024,5,2,2,2,1024,1,2,6.10743380401982,3428.0,
707,1024,5,2,2,2,1024,1,3,6.3370350989862345,3428.0,
707,1024,5,2,2,2,1024,2,1,1.4476819899864495,,6859.0
707,1024,5,2,2,2,1024,2,2,15.141092529986054,,6859.0
707,1024,5,2,2,2,1024,2,3,16.0618545950274,,6859.0
708,8,5,2,2,2,8,1,1,0.6107048660051078,44.0,
708,8,5,2,2,2,8,1,2,0.4820950540015474,44.0,
708,8,5,2,2,2,8,1,3,0.5282731130137108,44.0,
708,8,5,2,2,2,8,2,1,0.000605772016569972,,114.0
708,8,5,2,2,2,8,2,2,0.32612461695680395,,114.0
708,8,5,2,2,2,8,2,3,0.33114220603602007,,114.0
708,16,5,2,2,2,16,1,1,1.6781278360285796,102.0,
708,16,5,2,2,2,16,1,2,0.5262408800190315,102.0,
708,16,5,2,2,2,16,1,3,0.499884243006818,102.0,
708,16,5,2,2,2,16,2,1,0.0013602389954030514,,383.0
708,16,5,2,2,2,16,2,2,0.36455701099475846,,383.0
708,16,5,2,2,2,16,2,3,0.3662380210007541,,383.0
708,32,5,2,2,2,32,1,1,4.068073015019763,208.0,
