i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors
363,64,5,2,2,2,64,2,2,0.6582629049989919,,452.0
363,64,5,2,2,2,64,2,3,0.7647192869990249,,452.0
363,128,5,2,2,2,128,1,1,9.697084500001438,512.0,
363,128,5,2,2,2,128,1,2,0.7376680639990809,512.0,
363,128,5,2,2,2,128,1,3,0.9146565240007476,512.0,
363,128,5,2,2,2,128,2,1,0.022774248998757685,,886.0
363,128,5,2,2,2,128,2,2,1.4602426999990712,,886.0
363,128,5,2,2,2,128,2,3,1.511192255999049,,886.0
364,8,5,2,2,2,8,1,1,0.7130911510012083,27.0,
364,8,5,2,2,2,8,1,2,0.24261943599958613,27.0,
364,8,5,2,2,2,8,1,3,0.2546692800005985,27.0,
364,8,5,2,2,2,8,2,1,0.000495591999424505,,32.0
364,8,5,2,2,2,8,2,2,0.13819301500006986,,32.0
364,8,5,2,2,2,8,2,3,0.13316306100023212,,32.0
364,16,5,2,2,2,16,1,1,1.2779970440005854,58.0,
364,16,5,2,2,2,16,1,2,0.3112625180001487,58.0,
364,16,5,2,2,2,16,1,3,0.31699544100047206,58.0,
364,16,5,2,2,2,16,2,1,0.001103745998989325,,90.0
364,16,5,2,2,2,16,2,2,0.18517479299953266,,90.0
364,16,5,2,2,2,16,2,3,0.18656964799993148,,90.0
364,32,5,2,2,2,32,1,1,3.084084886999335,121.0,
364,32,5,2,2,2,32,1,2,0.3242718359997525,121.0,
364,32,5,2,2,2,32,1,3,0.5124028299997008,121.0,
364,32,5,2,2,2,32,2,1,0.0021852040008525364,,238.0
364,32,5,2,2,2,32,2,2,0.35134482699868386,,238.0
364,32,5,2,2,2,32,2,3,0.36636388799888664,,238.0
364,64,5,2,2,2,64,1,1,5.449376516000484,253.0,
364,64,5,2,2,2,64,1,2,0.5031516230010311,253.0,
364,64,5,2,2,2,64,1,3,0.49027405900051235,253.0,
364,64,5,2,2,2,64,2,1,0.006850103000033414,,526.0
364,64,5,2,2,2,64,2,2,1.0567162340012146,,526.0
364,64,5,2,2,2,64,2,3,1.1975567159988714,,526.0
364,128,5,2,2,2,128,1,1,12.176144622999345,527.0,
364,128,5,2,2,2,128,1,2,0.877947827000753,527.0,
364,128,5,2,2,2,128,1,3,0.8530523350000294,527.0,
364,128,5,2,2,2,128,2,1,0.024896095999793033,,1098.0
364,128,5,2,2,2,128,2,2,1.949409569000636,,1098.0
364,128,5,2,2,2,128,2,3,2.001490337001087,,1098.0
365,8,5,2,2,2,8,1,1,0.41204501000174787,16.0,
365,8,5,2,2,2,8,1,2,0.18549137000081828,16.0,
365,8,5,2,2,2,8,1,3,0.18086233800022455,16.0,
365,8,5,2,2,2,8,2,1,0.000384044000384165,,0.0
365,8,5,2,2,2,8,2,2,0.12538536800093425,,0.0
365,8,5,2,2,2,8,2,3,0.12624311299987312,,0.0
365,16,5,2,2,2,16,1,1,0.9228245659996901,38.0,
365,16,5,2,2,2,16,1,2,0.22635515500041947,38.0,
365,16,5,2,2,2,16,1,3,0.3248735659999511,38.0,
365,16,5,2,2,2,16,2,1,0.001002427001367323,,0.0
365,16,5,2,2,2,16,2,2,0.17024543400111725,,0.0
365,16,5,2,2,2,16,2,3,0.1795790340001986,,0.0
365,32,5,2,2,2,32,1,1,1.9803334589996666,78.0,
365,32,5,2,2,2,32,1,2,0.29933224500018696,78.0,
365,32,5,2,2,2,32,1,3,0.3034176729997853,78.0,
365,32,5,2,2,2,32,2,1,0.002302394001162611,,0.0
365,32,5,2,2,2,32,2,2,0.30219880700133217,,0.0
365,32,5,2,2,2,32,2,3,0.3145699920005427,,0.0
365,64,5,2,2,2,64,1,1,3.794126127999334,153.0,
365,64,5,2,2,2,64,1,2,0.4090834200014797,153.0,
365,64,5,2,2,2,64,1,3,0.37606028799928026,153.0,
365,64,5,2,2,2,64,2,1,0.006088112999350415,,0.0
365,64,5,2,2,2,64,2,2,0.6638764220006124,,0.0
365,64,5,2,2,2,64,2,3,0.739457523000965,,0.0
365,128,5,2,2,2,128,1,1,8.430912406000061,316.0,
365,128,5,2,2,2,128,1,2,0.6529146619996027,316.0,
365,128,5,2,2,2,128,1,3,0.6270702049987449,316.0,
365,128,5,2,2,2,128,2,1,0.021855254000911373,,0.0
365,128,5,2,2,2,128,2,2,1.3709259509996627,,0.0
365,128,5,2,2,2,128,2,3,1.5445377300002292,,0.0
366,8,5,2,2,2,8,1,1,0.44296851299986884,27.0,
366,8,5,2,2,2,8,1,2,0.23645059499904164,27.0,
366,8,5,2,2,2,8,1,3,0.2361773769989668,27.0,
366,8,5,2,2,2,8,2,1,0.0004678109999076696,,51.0
366,8,5,2,2,2,8,2,2,0.13125972899979388,,51.0
366,8,5,2,2,2,8,2,3,0.12708203299916931,,51.0
366,16,5,2,2,2,16,1,1,1.0212552510001842,63.0,
366,16,5,2,2,2,16,1,2,0.244793120000395,63.0,
366,16,5,2,2,2,16,1,3,0.3510211779994279,63.0,
366,16,5,2,2,2,16,2,1,0.0010910390010394622,,212.0
366,16,5,2,2,2,16,2,2,0.1613929890008876,,212.0
366,16,5,2,2,2,16,2,3,0.18308426099974895,,212.0
366,32,5,2,2,2,32,1,1,2.2609274569986155,122.0,
366,32,5,2,2,2,32,1,2,0.29112992100090196,122.0,
366,32,5,2,2,2,32,1,3,0.276961293999193,122.0,
366,32,5,2,2,2,32,2,1,0.002445320000333595,,334.0
366,32,5,2,2,2,32,2,2,0.28551702100048715,,334.0
366,32,5,2,2,2,32,2,3,0.30311422100021446,,334.0
366,64,5,2,2,2,64,1,1,4.4552627070006565,272.0,
366,64,5,2,2,2,64,1,2,0.49149850299909303,272.0,
366,64,5,2,2,2,64,1,3,0.4230872789994464,272.0,
366,64,5,2,2,2,64,2,1,0.006507908999992651,,857.0
366,64,5,2,2,2,64,2,2,0.6710337140011688,,857.0
366,64,5,2,2,2,64,2,3,0.7758610400014732,,857.0
366,128,5,2,2,2,128,1,1,9.124650140000085,530.0,
366,128,5,2,2,2,128,1,2,0.7669325210008537,530.0,
366,128,5,2,2,2,128,1,3,0.7214141309996194,530.0,
366,128,5,2,2,2,128,2,1,0.023995231998924282,,1667.0
366,128,5,2,2,2,128,2,2,1.3812328950007213,,1667.0
366,128,5,2,2,2,128,2,3,1.5204897200001142,,1667.0
367,8,5,2,2,2,8,1,1,0.8043622340010188,27.0,
367,8,5,2,2,2,8,1,2,0.3199900430008711,27.0,
367,8,5,2,2,2,8,1,3,0.3156833029988775,27.0,
367,8,5,2,2,2,8,2,1,0.0008332460001838626,,45.0
367,8,5,2,2,2,8,2,2,0.15299403999961214,,45.0
367,8,5,2,2,2,8,2,3,0.15203487100006896,,45.0
367,16,5,2,2,2,16,1,1,1.5164462929988076,58.0,
367,16,5,2,2,2,16,1,2,0.30794757299918274,58.0,
367,16,5,2,2,2,16,1,3,0.3172287289999076,58.0,
367,16,5,2,2,2,16,2,1,0.001103341999623808,,109.0
367,16,5,2,2,2,16,2,2,0.1867742320009711,,109.0
367,16,5,2,2,2,16,2,3,0.1937086019988783,,109.0
367,32,5,2,2,2,32,1,1,3.6276332310008,137.0,
367,32,5,2,2,2,32,1,2,0.3662076140008139,137.0,
367,32,5,2,2,2,32,1,3,0.35379091600043466,137.0,
367,32,5,2,2,2,32,2,1,0.002477541000189376,,337.0
367,32,5,2,2,2,32,2,2,0.35234621499876084,,337.0
367,32,5,2,2,2,32,2,3,0.3581803109991597,,337.0
367,64,5,2,2,2,64,1,1,7.112156007000522,263.0,
367,64,5,2,2,2,64,1,2,0.7224057350013027,263.0,
367,64,5,2,2,2,64,1,3,0.5798173690000112,263.0,
367,64,5,2,2,2,64,2,1,0.007162896999943769,,774.0
367,64,5,2,2,2,64,2,2,1.1348741080000764,,774.0
367,64,5,2,2,2,64,2,3,1.3816068600008293,,774.0
367,128,5,2,2,2,128,1,1,13.989406799999415,527.0,
367,128,5,2,2,2,128,1,2,1.2103397619994212,527.0,
367,128,5,2,2,2,128,1,3,0.9597241829997074,527.0,
367,128,5,2,2,2,128,2,1,0.029567539000709075,,1445.0
367,128,5,2,2,2,128,2,2,2.2255816659999255,,1445.0
367,128,5,2,2,2,128,2,3,2.3646501500006707,,1445.0
368,8,5,2,2,2,8,1,1,0.44240077499853214,24.0,
368,8,5,2,2,2,8,1,2,0.1766527159998077,24.0,
368,8,5,2,2,2,8,1,3,0.1726511240012769,24.0,
368,8,5,2,2,2,8,2,1,0.0003923030017176643,,32.0
368,8,5,2,2,2,8,2,2,0.12464826500035997,,32.0
368,8,5,2,2,2,8,2,3,0.1289883129993541,,32.0
368,16,5,2,2,2,16,1,1,1.0148109609999665,48.0,
368,16,5,2,2,2,16,1,2,0.26827276599942707,48.0,
368,16,5,2,2,2,16,1,3,0.2633981529997982,48.0,
368,16,5,2,2,2,16,2,1,0.0008718900007806951,,87.0
368,16,5,2,2,2,16,2,2,0.15713879100076156,,87.0
368,16,5,2,2,2,16,2,3,0.1798250880001433,,87.0
368,32,5,2,2,2,32,1,1,2.1877415439994365,102.0,
368,32,5,2,2,2,32,1,2,0.32738174599944614,102.0,
368,32,5,2,2,2,32,1,3,0.31265155099936237,102.0,
368,32,5,2,2,2,32,2,1,0.0023195260000647977,,184.0
368,32,5,2,2,2,32,2,2,0.3146718520001741,,184.0
368,32,5,2,2,2,32,2,3,0.30525551800019457,,184.0
368,64,5,2,2,2,64,1,1,4.913912931000596,208.0,
368,64,5,2,2,2,64,1,2,0.471198084000207,208.0,
368,64,5,2,2,2,64,1,3,0.43508290099998703,208.0,
368,64,5,2,2,2,64,2,1,0.006050984999092179,,384.0
368,64,5,2,2,2,64,2,2,0.7864116549990285,,384.0
368,64,5,2,2,2,64,2,3,0.8899184609999793,,384.0
368,128,5,2,2,2,128,1,1,11.188835777998975,422.0,
368,128,5,2,2,2,128,1,2,0.8309434370003146,422.0,
368,128,5,2,2,2,128,1,3,0.7567632259997481,422.0,
368,128,5,2,2,2,128,2,1,0.029221804999906453,,839.0
368,128,5,2,2,2,128,2,2,1.7286032060001162,,839.0
368,128,5,2,2,2,128,2,3,1.8095161530000041,,839.0
369,8,5,2,2,2,8,1,1,0.5521827850006957,27.0,
369,8,5,2,2,2,8,1,2,0.25378441700013354,27.0,
369,8,5,2,2,2,8,1,3,0.25397861799865495,27.0,
369,8,5,2,2,2,8,2,1,0.0006226770001376281,,20.0
369,8,5,2,2,2,8,2,2,0.14757756699873426,,20.0
369,8,5,2,2,2,8,2,3,0.13543169600052352,,20.0
369,16,5,2,2,2,16,1,1,1.1126747400012391,56.0,
369,16,5,2,2,2,16,1,2,0.26264142699983495,56.0,
369,16,5,2,2,2,16,1,3,0.26164521600003354,56.0,
369,16,5,2,2,2,16,2,1,0.0009140230013144901,,52.0
369,16,5,2,2,2,16,2,2,0.16196985300121014,,52.0
369,16,5,2,2,2,16,2,3,0.1648990630001208,,52.0
369,32,5,2,2,2,32,1,1,2.514673748999485,128.0,
369,32,5,2,2,2,32,1,2,0.34434794499975396,128.0,
369,32,5,2,2,2,32,1,3,0.3025704140000016,128.0,
369,32,5,2,2,2,32,2,1,0.002365189000556711,,150.0
369,32,5,2,2,2,32,2,2,0.30813262599986047,,150.0
369,32,5,2,2,2,32,2,3,0.30137721900064207,,150.0
369,64,5,2,2,2,64,1,1,4.78226849100065,257.0,
369,64,5,2,2,2,64,1,2,0.4415977520002343,257.0,
369,64,5,2,2,2,64,1,3,0.42348997600129223,257.0,
369,64,5,2,2,2,64,2,1,0.006287863001489313,,394.0
369,64,5,2,2,2,64,2,2,0.7106916320008168,,394.0
369,64,5,2,2,2,64,2,3,0.823706196000785,,394.0
369,128,5,2,2,2,128,1,1,10.239320802000293,536.0,
369,128,5,2,2,2,128,1,2,0.7586387989995274,536.0,
369,128,5,2,2,2,128,1,3,0.9456307509990438,536.0,
369,128,5,2,2,2,128,2,1,0.02348222099863051,,796.0
369,128,5,2,2,2,128,2,2,1.4102252249995217,,796.0
369,128,5,2,2,2,128,2,3,1.591603317998306,,796.0
370,8,5,2,2,2,8,1,1,0.7228646909989038,44.0,
370,8,5,2,2,2,8,1,2,0.28703370800030825,44.0,
370,8,5,2,2,2,8,1,3,0.2860818120007025,44.0,
370,8,5,2,2,2,8,2,1,0.0006754630012437701,,150.0
370,8,5,2,2,2,8,2,2,0.13685738800086256,,150.0
370,8,5,2,2,2,8,2,3,0.13036963400008972,,150.0
370,16,5,2,2,2,16,1,1,1.4405105589994491,102.0,
370,16,5,2,2,2,16,1,2,0.2894942870007071,102.0,
370,16,5,2,2,2,16,1,3,0.28913250699952187,102.0,
370,16,5,2,2,2,16,2,1,0.0013876789998903405,,435.0
370,16,5,2,2,2,16,2,2,0.1682859640004608,,435.0
370,16,5,2,2,2,16,2,3,0.168707553000786,,435.0
370,32,5,2,2,2,32,1,1,2.8835721840005135,200.0,
370,32,5,2,2,2,32,1,2,0.3684617310009344,200.0,
370,32,5,2,2,2,32,1,3,0.33196012799999153,200.0,
370,32,5,2,2,2,32,2,1,0.0032501749992661644,,990.0
370,32,5,2,2,2,32,2,2,0.5269133700003295,,990.0
370,32,5,2,2,2,32,2,3,0.5395581420016242,,990.0
370,64,5,2,2,2,64,1,1,6.554422827999588,406.0,
370,64,5,2,2,2,64,1,2,0.5654631090001203,406.0,
370,64,5,2,2,2,64,1,3,0.5337043620002078,406.0,
370,64,5,2,2,2,64,2,1,0.007018283999059349,,1959.0
370,64,5,2,2,2,64,2,2,0.7792569359990011,,1959.0
370,64,5,2,2,2,64,2,3,0.8892193690007844,,1959.0
370,128,5,2,2,2,128,1,1,13.792032395998831,822.0,
370,128,5,2,2,2,128,1,2,0.9178835149996303,822.0,
370,128,5,2,2,2,128,1,3,1.1189590399990266,822.0,
370,128,5,2,2,2,128,2,1,0.02689612200083502,,4209.0
370,128,5,2,2,2,128,2,2,1.630026994000218,,4209.0
370,128,5,2,2,2,128,2,3,1.807796008999503,,4209.0
371,8,5,2,2,2,8,1,1,0.3595933300002798,17.0,
371,8,5,2,2,2,8,1,2,0.21856956100054958,17.0,
371,8,5,2,2,2,8,1,3,0.21798389499963378,17.0,
371,8,5,2,2,2,8,2,1,0.0005611729993688641,,16.0
371,8,5,2,2,2,8,2,2,0.13524902099925384,,16.0
371,8,5,2,2,2,8,2,3,0.12902322199988703,,16.0
371,16,5,2,2,2,16,1,1,0.7658313039992208,37.0,
371,16,5,2,2,2,16,1,2,0.22187559799931478,37.0,
371,16,5,2,2,2,16,1,3,0.22382087400001183,37.0,
371,16,5,2,2,2,16,2,1,0.0009505359994363971,,57.0
371,16,5,2,2,2,16,2,2,0.16132707500037213,,57.0
371,16,5,2,2,2,16,2,3,0.15492576699944038,,57.0
371,32,5,2,2,2,32,1,1,1.482545320999634,75.0,
371,32,5,2,2,2,32,1,2,0.2646980009994877,75.0,
371,32,5,2,2,2,32,1,3,0.2477265580000676,75.0,
371,32,5,2,2,2,32,2,1,0.0020763360007549636,,96.0
371,32,5,2,2,2,32,2,2,0.29005288900043524,,96.0
371,32,5,2,2,2,32,2,3,0.2677661479992821,,96.0
371,64,5,2,2,2,64,1,1,3.387803382000129,157.0,
371,64,5,2,2,2,64,1,2,0.370836562000477,157.0,
371,64,5,2,2,2,64,1,3,0.34493018300054246,157.0,
371,64,5,2,2,2,64,2,1,0.0060192500004632166,,260.0
371,64,5,2,2,2,64,2,2,0.688092988999415,,260.0
371,64,5,2,2,2,64,2,3,0.7111669650003023,,260.0
371,128,5,2,2,2,128,1,1,6.996680699001445,312.0,
371,128,5,2,2,2,128,1,2,0.5970268639994174,312.0,
371,128,5,2,2,2,128,1,3,0.5887365010003123,312.0,
371,128,5,2,2,2,128,2,1,0.025553515000865445,,481.0
371,128,5,2,2,2,128,2,2,1.2469570740013296,,481.0
371,128,5,2,2,2,128,2,3,1.413639674001388,,481.0
372,8,5,2,2,2,8,1,1,0.6196496389984532,24.0,
372,8,5,2,2,2,8,1,2,0.27476167299937515,24.0,
372,8,5,2,2,2,8,1,3,0.2683918949987856,24.0,
372,8,5,2,2,2,8,2,1,0.0005002440011594445,,26.0
372,8,5,2,2,2,8,2,2,0.1326974040002824,,26.0
372,8,5,2,2,2,8,2,3,0.1283330530004605,,26.0
372,16,5,2,2,2,16,1,1,1.4219589090007503,54.0,
372,16,5,2,2,2,16,1,2,0.27977151699997194,54.0,
372,16,5,2,2,2,16,1,3,0.2981977839990577,54.0,
372,16,5,2,2,2,16,2,1,0.00123832300050708,,85.0
372,16,5,2,2,2,16,2,2,0.2105463570005668,,85.0
372,16,5,2,2,2,16,2,3,0.23323450600037177,,85.0
372,32,5,2,2,2,32,1,1,2.8908137309990707,106.0,
372,32,5,2,2,2,32,1,2,0.3377566780000052,106.0,
372,32,5,2,2,2,32,1,3,0.31564309899840737,106.0,
372,32,5,2,2,2,32,2,1,0.0020555699993565213,,163.0
372,32,5,2,2,2,32,2,2,0.3698557379993872,,163.0
372,32,5,2,2,2,32,2,3,0.39923251300024276,,163.0
372,64,5,2,2,2,64,1,1,5.616236182000648,210.0,
372,64,5,2,2,2,64,1,2,0.5259457720003411,210.0,
372,64,5,2,2,2,64,1,3,0.7590897490008501,210.0,
372,64,5,2,2,2,64,2,1,0.006811117000324884,,317.0
372,64,5,2,2,2,64,2,2,1.471599115000572,,317.0
372,64,5,2,2,2,64,2,3,1.1762973409986444,,317.0
372,128,5,2,2,2,128,1,1,12.392945740999494,432.0,
372,128,5,2,2,2,128,1,2,0.8868118560003495,432.0,
372,128,5,2,2,2,128,1,3,0.8532789849996334,432.0,
372,128,5,2,2,2,128,2,1,0.02763048999986495,,774.0
372,128,5,2,2,2,128,2,2,2.153308767999988,,774.0
372,128,5,2,2,2,128,2,3,2.2996764839990647,,774.0
373,8,5,2,2,2,8,1,1,0.6375784299998486,37.0,
373,8,5,2,2,2,8,1,2,0.2824073989995668,37.0,
373,8,5,2,2,2,8,1,3,0.28286307800044597,37.0,
373,8,5,2,2,2,8,2,1,0.0006042059994797455,,83.0
373,8,5,2,2,2,8,2,2,0.14054062899958808,,83.0
373,8,5,2,2,2,8,2,3,0.12947476899898902,,83.0
373,16,5,2,2,2,16,1,1,1.5786840550008492,90.0,
373,16,5,2,2,2,16,1,2,0.29322737000074994,90.0,
373,16,5,2,2,2,16,1,3,0.2874429630010127,90.0,
373,16,5,2,2,2,16,2,1,0.0014050369991309708,,386.0
373,16,5,2,2,2,16,2,2,0.17421875699983502,,386.0
373,16,5,2,2,2,16,2,3,0.1813638190014899,,386.0
373,32,5,2,2,2,32,1,1,3.2208855930002755,177.0,
373,32,5,2,2,2,32,1,2,0.36393375000079686,177.0,
373,32,5,2,2,2,32,1,3,0.3143978549996973,177.0,
373,32,5,2,2,2,32,2,1,0.0025511609983368544,,708.0
373,32,5,2,2,2,32,2,2,0.2906370100008644,,708.0
373,32,5,2,2,2,32,2,3,0.3177502779999486,,708.0
373,64,5,2,2,2,64,1,1,5.994974268000078,357.0,
373,64,5,2,2,2,64,1,2,0.8193180450016371,357.0,
373,64,5,2,2,2,64,1,3,0.496388964000289,357.0,
373,64,5,2,2,2,64,2,1,0.007081936999384197,,1476.0
373,64,5,2,2,2,64,2,2,0.7295764709997457,,1476.0
373,64,5,2,2,2,64,2,3,0.8233576170005108,,1476.0
373,128,5,2,2,2,128,1,1,11.906446287999643,719.0,
373,128,5,2,2,2,128,1,2,0.9730737190002401,719.0,
373,128,5,2,2,2,128,1,3,1.057305066000481,719.0,
373,128,5,2,2,2,128,2,1,0.02439383899945824,,2889.0
373,128,5,2,2,2,128,2,2,1.5132237920006446,,2889.0
373,128,5,2,2,2,128,2,3,1.6660892090003472,,2889.0
374,8,5,2,2,2,8,1,1,0.40180735799913236,17.0,
374,8,5,2,2,2,8,1,2,0.2146638720005285,17.0,
374,8,5,2,2,2,8,1,3,0.21206889799941564,17.0,
374,8,5,2,2,2,8,2,1,0.0005440380009531509,,10.0
374,8,5,2,2,2,8,2,2,0.14295246800065797,,10.0
374,8,5,2,2,2,8,2,3,0.1264053890008654,,10.0
374,16,5,2,2,2,16,1,1,0.91707793400019,36.0,
374,16,5,2,2,2,16,1,2,0.23985763000018778,36.0,
374,16,5,2,2,2,16,1,3,0.2154073170004267,36.0,
374,16,5,2,2,2,16,2,1,0.0008030749995668884,,31.0
374,16,5,2,2,2,16,2,2,0.1552731550000317,,31.0
374,16,5,2,2,2,16,2,3,0.1609556870007509,,31.0
374,32,5,2,2,2,32,1,1,1.8562869260003936,79.0,
374,32,5,2,2,2,32,1,2,0.44730747399989923,79.0,
374,32,5,2,2,2,32,1,3,0.2620864460004668,79.0,
374,32,5,2,2,2,32,2,1,0.0023164179983723443,,83.0
374,32,5,2,2,2,32,2,2,0.2905575240001781,,83.0
374,32,5,2,2,2,32,2,3,0.32077750700045726,,83.0
374,64,5,2,2,2,64,1,1,4.224903927000923,159.0,
374,64,5,2,2,2,64,1,2,0.39864929699979257,159.0,
374,64,5,2,2,2,64,1,3,0.36729091300003347,159.0,
374,64,5,2,2,2,64,2,1,0.006303301999651012,,187.0
374,64,5,2,2,2,64,2,2,0.7015197869986878,,187.0
374,64,5,2,2,2,64,2,3,0.7087466689990833,,187.0
374,128,5,2,2,2,128,1,1,8.070944286999293,311.0,
374,128,5,2,2,2,128,1,2,0.6464883049993659,311.0,
374,128,5,2,2,2,128,1,3,0.5891721719999623,311.0,
374,128,5,2,2,2,128,2,1,0.02518479700120224,,333.0
374,128,5,2,2,2,128,2,2,1.333414435001032,,333.0
374,128,5,2,2,2,128,2,3,1.512428264000846,,333.0
375,8,5,2,2,2,8,1,1,0.7739861419995577,37.0,
375,8,5,2,2,2,8,1,2,0.4383862290014804,37.0,
375,8,5,2,2,2,8,1,3,0.4326181189990166,37.0,
375,8,5,2,2,2,8,2,1,0.0005481410007632803,,87.0
375,8,5,2,2,2,8,2,2,0.1322109310003725,,87.0
375,8,5,2,2,2,8,2,3,0.13748994100023992,,87.0
375,16,5,2,2,2,16,1,1,1.5953430900008243,85.0,
375,16,5,2,2,2,16,1,2,0.33893468600035703,85.0,
375,16,5,2,2,2,16,1,3,0.33770461099993554,85.0,
375,16,5,2,2,2,16,2,1,0.0011492249996081227,,270.0
375,16,5,2,2,2,16,2,2,0.1843414640006813,,270.0
375,16,5,2,2,2,16,2,3,0.20768959499946504,,270.0
375,32,5,2,2,2,32,1,1,4.258123041001454,177.0,
375,32,5,2,2,2,32,1,2,0.4371572219988593,177.0,
375,32,5,2,2,2,32,1,3,0.5222173229994951,177.0,
375,32,5,2,2,2,32,2,1,0.0022886549995746464,,621.0
375,32,5,2,2,2,32,2,2,0.34570300099949236,,621.0
375,32,5,2,2,2,32,2,3,0.36086015299952123,,621.0
375,64,5,2,2,2,64,1,1,7.429482159001054,363.0,
375,64,5,2,2,2,64,1,2,0.6514689790001285,363.0,
375,64,5,2,2,2,64,1,3,0.5954696139997395,363.0,
375,64,5,2,2,2,64,2,1,0.00802085299983446,,1548.0
375,64,5,2,2,2,64,2,2,1.1566342109999823,,1548.0
375,64,5,2,2,2,64,2,3,1.3072942909984704,,1548.0
375,128,5,2,2,2,128,1,1,15.656966901999112,710.0,
375,128,5,2,2,2,128,1,2,1.0782970000000205,710.0,
375,128,5,2,2,2,128,1,3,1.237729890999617,710.0,
375,128,5,2,2,2,128,2,1,0.025821785999141866,,2604.0
375,128,5,2,2,2,128,2,2,2.3396465289988555,,2604.0
375,128,5,2,2,2,128,2,3,2.4598331399993185,,2604.0
376,8,5,2,2,2,8,1,1,0.4691561939998792,17.0,
376,8,5,2,2,2,8,1,2,0.2328912319990195,17.0,
376,8,5,2,2,2,8,1,3,0.2428619210004399,17.0,
376,8,5,2,2,2,8,2,1,0.0004890170002909144,,17.0
376,8,5,2,2,2,8,2,2,0.13661347900051624,,17.0
376,8,5,2,2,2,8,2,3,0.12718564600072568,,17.0
376,16,5,2,2,2,16,1,1,1.0658635279996815,39.0,
376,16,5,2,2,2,16,1,2,0.26747817599971313,39.0,
376,16,5,2,2,2,16,1,3,0.25521603699962725,39.0,
376,16,5,2,2,2,16,2,1,0.0009087959988391958,,64.0
376,16,5,2,2,2,16,2,2,0.1926828800005751,,64.0
376,16,5,2,2,2,16,2,3,0.18343026600086887,,64.0
376,32,5,2,2,2,32,1,1,2.2563127920002444,76.0,
376,32,5,2,2,2,32,1,2,0.3102721459999884,76.0,
376,32,5,2,2,2,32,1,3,0.4049667210001644,76.0,
376,32,5,2,2,2,32,2,1,0.0022860389999550534,,124.0
376,32,5,2,2,2,32,2,2,0.37857903100120893,,124.0
376,32,5,2,2,2,32,2,3,0.3799866080007632,,124.0
376,64,5,2,2,2,64,1,1,4.694488633000219,157.0,
376,64,5,2,2,2,64,1,2,0.4962939039996854,157.0,
376,64,5,2,2,2,64,1,3,0.4228278880000289,157.0,
376,64,5,2,2,2,64,2,1,0.006080889999793726,,258.0
376,64,5,2,2,2,64,2,2,1.115277402999709,,258.0
376,64,5,2,2,2,64,2,3,1.1837584620006965,,258.0
376,128,5,2,2,2,128,1,1,9.959224840000388,315.0,
376,128,5,2,2,2,128,1,2,0.897900911000761,315.0,
376,128,5,2,2,2,128,1,3,0.7655892740003765,315.0,
376,128,5,2,2,2,128,2,1,0.031663887999457074,,522.0
376,128,5,2,2,2,128,2,2,2.0162541680001596,,522.0
376,128,5,2,2,2,128,2,3,2.117827579999357,,522.0
377,8,5,2,2,2,8,1,1,0.48948677399857843,19.0,
377,8,5,2,2,2,8,1,2,0.2066169350000564,19.0,
377,8,5,2,2,2,8,1,3,0.20133210899984988,19.0,
377,8,5,2,2,2,8,2,1,0.0004800589995284099,,15.0
377,8,5,2,2,2,8,2,2,0.12455283800045436,,15.0
377,8,5,2,2,2,8,2,3,0.13126110099983634,,15.0
377,16,5,2,2,2,16,1,1,0.940308704999552,45.0,
377,16,5,2,2,2,16,1,2,0.22874933700040856,45.0,
377,16,5,2,2,2,16,1,3,0.21636664900142932,45.0,
377,16,5,2,2,2,16,2,1,0.0010386710000602761,,74.0
377,16,5,2,2,2,16,2,2,0.15719802100102243,,74.0
377,16,5,2,2,2,16,2,3,0.16126282700133743,,74.0
377,32,5,2,2,2,32,1,1,1.633546994000426,83.0,
377,32,5,2,2,2,32,1,2,0.28702153699850896,83.0,
377,32,5,2,2,2,32,1,3,0.3444238590000168,83.0,
377,32,5,2,2,2,32,2,1,0.0028609010005311575,,103.0
377,32,5,2,2,2,32,2,2,0.27948436699989543,,103.0
377,32,5,2,2,2,32,2,3,0.27989161500045157,,103.0
377,64,5,2,2,2,64,1,1,3.8222358809998696,171.0,
377,64,5,2,2,2,64,1,2,0.6812278880006488,171.0,
377,64,5,2,2,2,64,1,3,0.3747635630006698,171.0,
377,64,5,2,2,2,64,2,1,0.006814952999775414,,255.0
377,64,5,2,2,2,64,2,2,0.7166406119995372,,255.0
377,64,5,2,2,2,64,2,3,0.7353103080004075,,255.0
377,128,5,2,2,2,128,1,1,8.21589862899964,350.0,
377,128,5,2,2,2,128,1,2,0.6609805700009019,350.0,
377,128,5,2,2,2,128,1,3,0.6034857559989177,350.0,
377,128,5,2,2,2,128,2,1,0.03559814900108904,,528.0
377,128,5,2,2,2,128,2,2,1.3068787529991823,,528.0
377,128,5,2,2,2,128,2,3,1.4806465380006557,,528.0
378,8,5,2,2,2,8,1,1,0.7248937860003934,44.0,
378,8,5,2,2,2,8,1,2,0.29291643599935924,44.0,
378,8,5,2,2,2,8,1,3,0.29902618400046777,44.0,
378,8,5,2,2,2,8,2,1,0.0005662250005116221,,82.0
378,8,5,2,2,2,8,2,2,0.13581375099965953,,82.0
378,8,5,2,2,2,8,2,3,0.12857580499985488,,82.0
378,16,5,2,2,2,16,1,1,1.6345772629993007,102.0,
